Transaction_id,Customer_ID,Product_id,Store_Location,Purchase_Date,Unit_Price,Quantity,Total_Price,Payment_Method,Order_Status
T275615,C221,P263,STORE_17,15-01-2024,429.94,6,2579.64,Debit Card,Completed
T275650,C280,P254,STORE_7,02-10-2023,759.65,6,4557.9,Debit Card,Completed
T275663,C1036,P784,STORE_21,14-12-2023,34.34,10,343.4,Credit Card,Cancelled
T275672,C1092,P1977,STORE_3,14-12-2023,529.42,1,529.42,Paypal,Completed
T275675,C1266,P465,STORE_1,23-06-2024,577.38,4,2309.52,Paypal,Completed
T275736,C1294,P890,STORE_31,31-10-2023,312.45,5,1562.25,Debit Card,Completed
T275751,C1899,P270,STORE_27,27-02-2024,812.83,1,812.83,Debit Card,Completed
T275770,C1535,P916,STORE_32,08-09-2024,531.3,10,5313,Cash,Completed
T275797,C374,P799,STORE_20,12-04-2024,621.67,8,4973.36,Paypal,Cancelled
T275820,C1663,P283,STORE_38,16-01-2024,308.4,3,925.2,Paypal,Completed
T275827,C797,P224,STORE_46,24-07-2024,368.44,5,1842.2,Cash,Completed
T275835,C1074,P346,STORE_30,23-01-2024,160.33,1,160.33,Debit Card,Completed
T275866,C915,P864,STORE_29,22-05-2024,615.07,7,4305.49,Cash,Completed
T275871,C417,P549,STORE_13,03-02-2024,618.14,5,3090.7,Paypal,Completed
T275880,C1410,P327,STORE_5,21-03-2024,207.78,1,207.78,Debit Card,Completed
T275900,C91,P233,STORE_9,28-08-2024,141.57,4,566.28,Paypal,Completed
T275922,C1794,P796,STORE_6,14-05-2024,531.3,9,4781.7,Paypal,Completed
T275943,C1794,P626,STORE_29,17-08-2024,838.82,6,5032.92,Paypal,Completed
T275946,C1137,P492,STORE_13,29-08-2024,763.22,6,4579.32,Credit Card,Completed
T275980,C969,P74,STORE_38,28-02-2024,207.78,10,2077.8,Paypal,Completed
T275982,C1490,P882,STORE_28,28-07-2024,577.38,9,5196.42,Credit Card,Cancelled
T275985,C1343,P681,STORE_43,13-09-2024,927.1,6,5562.6,Debit Card,Completed
T276004,C1707,P755,STORE_21,06-11-2023,70.81,6,424.86,Debit Card,Cancelled
T276031,C719,P212,STORE_12,14-03-2024,452.15,3,1356.45,Debit Card,Cancelled
T276040,C1875,P875,STORE_9,20-06-2024,573.58,7,4015.06,Paypal,Cancelled
T276050,C941,P708,STORE_50,21-10-2023,879.28,5,4396.4,Debit Card,Completed
T276066,C921,P778,STORE_48,27-11-2023,332.64,1,332.64,Debit Card,Cancelled
T276081,C137,P126,STORE_39,23-10-2023,759.65,8,6077.2,Debit Card,Completed
T276114,C271,P599,STORE_1,14-12-2023,34.34,7,240.38,Cash,Completed
T27614,C178,P893,STORE_29,05-01-2024,696.15,2,1392.3,Credit Card,Completed
T276168,C1926,P406,STORE_25,27-06-2024,577.38,1,577.38,Paypal,Cancelled
T276178,C679,P255,STORE_29,29-02-2024,452.15,1,452.15,Debit Card,Cancelled
T276200,C1629,P517,STORE_43,28-01-2024,452.15,1,452.15,Cash,Completed
T276224,C1052,P934,STORE_4,02-11-2023,241.69,5,1208.45,Debit Card,Completed
T27623,C1651,P984,STORE_11,14-04-2024,442.36,6,2654.16,Paypal,Cancelled
T27625,C431,P366,STORE_36,27-02-2024,767.45,10,7674.5,Cash,Completed
T276291,C1153,P861,STORE_48,18-08-2024,763.22,2,1526.44,Credit Card,Cancelled
T276337,C761,P932,STORE_16,14-01-2024,759.65,7,5317.55,Paypal,Cancelled
T276377,C1711,P244,STORE_48,27-06-2024,429.94,10,4299.4,Credit Card,Cancelled
T276412,C1309,P843,STORE_6,09-03-2024,207.78,8,1662.24,Cash,Completed
T276426,C1174,P369,STORE_49,11-09-2024,767.45,6,4604.7,Credit Card,Completed
T27645,C1609,P719,STORE_14,06-02-2024,487.24,5,2436.2,Credit Card,Cancelled
T276459,C11,P24,STORE_19,02-09-2024,945.45,8,7563.6,Paypal,Completed
T276476,C1323,P970,STORE_48,03-04-2024,113.76,5,568.8,Paypal,Completed
T27649,C1239,P233,STORE_22,29-09-2023,141.57,8,1132.56,Paypal,Completed
T276494,C275,P31,STORE_43,13-12-2023,241.69,5,1208.45,Debit Card,Completed
T276529,C683,P31,STORE_36,04-02-2024,241.69,3,725.07,Debit Card,Cancelled
T276576,C1620,P702,STORE_20,06-05-2024,763.22,5,3816.1,Cash,Cancelled
T276633,C896,P432,STORE_48,24-04-2024,879.28,2,1758.56,Credit Card,Completed
T27664,C1996,P133,STORE_11,18-05-2024,573.58,2,1147.16,Cash,Completed
T276643,C1114,P388,STORE_27,12-11-2023,326.79,8,2614.32,Cash,Completed
T276653,C1336,P20,STORE_13,23-12-2023,763.22,6,4579.32,Cash,Cancelled
T276674,C375,P212,STORE_39,19-08-2024,452.15,5,2260.75,Paypal,Cancelled
T276676,C1923,P57,STORE_31,14-01-2024,98.82,6,592.92,Debit Card,Completed
T276691,C1239,P113,STORE_14,07-02-2024,879.28,7,6154.96,Paypal,Completed
T276696,C1461,P56,STORE_45,04-11-2023,696.15,3,2088.45,Debit Card,Cancelled
T276720,C102,P493,STORE_29,17-07-2024,531.3,7,3719.1,Debit Card,Completed
T276811,C919,P875,STORE_3,19-11-2023,573.58,7,4015.06,Credit Card,Completed
T27683,C831,P603,STORE_20,07-11-2023,11.54,10,115.4,Paypal,Cancelled
T276846,C88,P537,STORE_46,12-11-2023,531.3,6,3187.8,Debit Card,Completed
T27685,C1685,P738,STORE_6,23-11-2023,763.22,10,7632.2,Credit Card,Completed
T276904,C844,P934,STORE_3,20-04-2024,241.69,5,1208.45,Debit Card,Completed
T276932,C170,P212,STORE_22,29-02-2024,452.15,6,2712.9,Credit Card,Completed
T276943,C256,P250,STORE_30,26-12-2023,531.3,9,4781.7,Cash,Cancelled
T277009,C371,P1419,STORE_3,10-09-2024,793.94,4,3175.76,Credit Card,Completed
T27707,C1354,P129,STORE_24,24-11-2023,927.1,4,3708.4,Credit Card,Completed
T277075,C1390,P642,STORE_27,09-11-2023,767.45,9,6907.05,Credit Card,Completed
T277089,C981,P682,STORE_36,22-10-2023,452.15,8,3617.2,Debit Card,Completed
T277105,C1763,P472,STORE_1,05-05-2024,113.77,6,682.62,Credit Card,Cancelled
T277109,C1696,P369,STORE_26,09-12-2023,767.45,4,3069.8,Cash,Completed
T277114,C1761,P7130,STORE_18,12-12-2023,657.95,5,3289.75,Cash,Cancelled
T277171,C247,P639,STORE_49,19-02-2024,429.94,6,2579.64,Cash,Completed
T27720,C1493,P851,STORE_19,25-05-2024,644.04,5,3220.2,Credit Card,Completed
T277209,C819,P902,STORE_5,10-10-2023,402.2,8,3217.6,Credit Card,Completed
T277232,C1596,P81,STORE_14,31-01-2024,326.79,2,653.58,Credit Card,Completed
T277257,C552,P113,STORE_2,29-11-2023,879.28,9,7913.52,Paypal,Completed
T277323,C1182,P558,STORE_49,17-07-2024,234.76,10,2347.6,Cash,Cancelled
T277341,C996,P796,STORE_31,08-04-2024,531.3,3,1593.9,Paypal,Completed
T277451,C1646,P255,STORE_14,13-11-2023,452.15,9,4069.35,Paypal,Completed
T277464,C1991,P953,STORE_2,19-07-2024,34.34,2,68.68,Cash,Completed
T277483,C704,P133,STORE_45,08-05-2024,573.58,8,4588.64,Credit Card,Completed
T27758,C1385,P127,STORE_32,08-06-2024,763.22,8,6105.76,Paypal,Completed
T277581,C1248,P149,STORE_27,19-11-2023,241.69,1,241.69,Credit Card,Completed
T277640,C137,P639,STORE_48,13-05-2024,429.94,6,2579.64,Cash,Completed
T277698,C747,P149,STORE_48,13-03-2024,241.69,8,1933.52,Paypal,Completed
T277804,C438,P224,STORE_29,06-05-2024,368.44,7,2579.08,Cash,Completed
T27783,C495,P707,STORE_19,20-11-2023,927.1,2,1854.2,Debit Card,Cancelled
T277849,C351,P536,STORE_20,01-03-2024,531.3,8,4250.4,Paypal,Completed
T27788,C1773,P250,STORE_20,12-11-2023,531.3,6,3187.8,Cash,Cancelled
T277897,C1308,P337,STORE_49,23-12-2023,763.22,7,5342.54,Debit Card,Completed
T277910,C1929,P619,STORE_30,30-03-2024,58.86,5,294.3,Paypal,Cancelled
T277911,C907,P916,STORE_22,24-10-2023,531.3,5,2656.5,Credit Card,Completed
T277929,C1677,P495,STORE_43,26-02-2024,429.33,2,858.66,Cash,Completed
T277957,C1096,P893,STORE_46,24-12-2023,696.15,8,5569.2,Debit Card,Cancelled
T277958,C289,P549,STORE_8,02-11-2023,618.14,6,3708.84,Cash,Completed
T277979,C1515,P640,STORE_22,28-11-2023,332.64,9,2993.76,Cash,Completed
T277982,C1865,P861,STORE_21,25-02-2024,763.22,9,6868.98,Paypal,Completed
T277985,C657,P205,STORE_17,28-08-2024,577.38,7,4041.66,Paypal,Cancelled
T277987,C844,P94,STORE_10,02-09-2024,487.24,1,487.24,Debit Card,Cancelled
T278032,C1967,P212,STORE_26,11-03-2024,452.15,1,452.15,Credit Card,Completed
T278047,C1663,P1981,STORE_45,12-06-2024,673.73,2,1347.46,Debit Card,Completed
T278056,C38,P523,STORE_15,19-11-2023,759.65,10,7596.5,Paypal,Completed
T278058,C59,P779,STORE_4,14-05-2024,676.12,9,6085.08,Paypal,Cancelled
T27808,C1635,P999,STORE_11,16-03-2024,759.65,9,6836.85,Cash,Completed
T278103,C1285,P346,STORE_35,21-05-2024,160.33,2,320.66,Debit Card,Completed
T278120,C1014,P730,STORE_41,04-11-2023,326.79,5,1633.95,Cash,Cancelled
T278124,C651,P348,STORE_48,29-06-2024,657.95,8,5263.6,Credit Card,Completed
T278149,C828,P254,STORE_2,20-10-2023,759.65,2,1519.3,Credit Card,Completed
T278167,C984,P270,STORE_18,06-11-2023,812.83,5,4064.15,Credit Card,Completed
T27818,C64,P180,STORE_8,31-07-2024,452.15,10,4521.5,Credit Card,Completed
T278184,C1387,P890,STORE_48,15-08-2024,312.45,3,937.35,Cash,Completed
T278201,C678,P805,STORE_43,21-08-2024,207.78,5,1038.9,Paypal,Cancelled
T278224,C385,P890,STORE_41,19-10-2023,312.45,3,937.35,Paypal,Completed
T278244,C1890,P916,STORE_14,22-08-2024,531.3,3,1593.9,Cash,Cancelled
T278252,C1071,P784,STORE_8,15-10-2023,34.34,1,34.34,Cash,Completed
T278269,C1807,P977,STORE_33,02-10-2023,234.76,8,1878.08,Debit Card,Cancelled
T278302,C1225,P28,STORE_20,01-11-2023,202.12,4,808.48,Debit Card,Completed
T278348,C1641,P845,STORE_9,18-06-2024,927.1,3,2781.3,Paypal,Completed
T278353,C446,P14,STORE_8,29-07-2024,487.24,6,2923.44,Debit Card,Cancelled
T278368,C445,P552,STORE_37,12-10-2023,452.15,7,3165.05,Cash,Completed
T278374,C1618,P366,STORE_15,11-06-2024,767.45,5,3837.25,Cash,Cancelled
T278398,C1107,P569,STORE_49,15-11-2023,673.73,6,4042.38,Debit Card,Cancelled
T278423,C881,P913,STORE_40,18-06-2024,696.15,7,4873.05,Cash,Completed
T27843,C1889,P493,STORE_10,24-05-2024,531.3,5,2656.5,Cash,Completed
T278437,C1058,P366,STORE_32,28-06-2024,767.45,2,1534.9,Cash,Completed
T278442,C727,P470,STORE_21,29-06-2024,234.76,5,1173.8,Debit Card,Completed
T278468,C1374,P233,STORE_7,25-02-2024,141.57,2,283.14,Debit Card,Cancelled
T278471,C1459,P495,STORE_13,25-02-2024,429.33,7,3005.31,Credit Card,Cancelled
T278520,C1652,P1900,STORE_28,25-06-2024,735.59,7,5149.13,Debit Card,Completed
T278559,C1061,P20,STORE_38,27-08-2024,763.22,7,5342.54,Paypal,Completed
T278572,C1396,P407,STORE_40,02-04-2024,767.45,6,4604.7,Credit Card,Completed
T278575,C1571,P34,STORE_35,24-06-2024,531.3,3,1593.9,Paypal,Cancelled
T278590,C189,P255,STORE_22,11-05-2024,452.15,4,1808.6,Paypal,Cancelled
T278601,C411,P593,STORE_2,27-09-2023,259.96,10,2599.6,Credit Card,Completed
T278612,C97,P366,STORE_28,02-12-2023,767.45,3,2302.35,Cash,Cancelled
T278648,C1009,P491,STORE_20,13-05-2024,507.17,10,5071.7,Credit Card,Completed
T278678,C1548,P932,STORE_24,09-12-2023,759.65,7,5317.55,Credit Card,Completed
T278679,C1068,P434,STORE_41,21-02-2024,577.38,3,1732.14,Paypal,Completed
T278707,C1304,P981,STORE_4,06-09-2024,141.57,10,1415.7,Paypal,Completed
T278915,C1720,P102,STORE_19,12-01-2024,504.81,4,2019.24,Debit Card,Cancelled
T278977,C659,P495,STORE_2,06-02-2024,429.33,10,4293.3,Debit Card,Completed
T279010,C1721,P890,STORE_18,16-03-2024,312.45,3,937.35,Paypal,Cancelled
T279027,C1,P94,STORE_10,07-06-2024,487.24,8,3897.92,Debit Card,Cancelled
T27907,C1270,P896,STORE_38,18-03-2024,927.1,7,6489.7,Debit Card,Cancelled
T279090,C253,P406,STORE_5,02-03-2024,577.38,2,1154.76,Paypal,Completed
T279107,C1286,P916,STORE_38,24-01-2024,531.3,9,4781.7,Debit Card,Completed
T279132,C990,P682,STORE_18,31-10-2023,452.15,2,904.3,Credit Card,Cancelled
T279158,C1233,P578,STORE_25,29-10-2023,326.79,5,1633.95,Paypal,Cancelled
T279261,C1234,P46,STORE_14,22-10-2023,34.34,4,137.36,Credit Card,Cancelled
T279305,C1118,P327,STORE_13,29-11-2023,207.78,5,1038.9,Paypal,Cancelled
T279311,C1066,P719,STORE_19,21-06-2024,487.24,6,2923.44,Debit Card,Completed
T279366,C534,P940,STORE_41,01-08-2024,740.88,2,1481.76,Debit Card,Completed
T27939,C733,P642,STORE_13,04-06-2024,767.45,1,767.45,Paypal,Completed
T279401,C1153,P113,STORE_24,05-06-2024,879.28,2,1758.56,Paypal,Completed
T279420,C1751,P1977,STORE_37,21-11-2023,529.42,10,5294.2,Debit Card,Cancelled
T279429,C314,P922,STORE_45,14-01-2024,997.38,9,8976.42,Debit Card,Cancelled
T279430,C1022,P708,STORE_19,14-06-2024,879.28,9,7913.52,Debit Card,Cancelled
T279456,C1115,P938,STORE_36,20-04-2024,759.65,8,6077.2,Cash,Completed
T279468,C1859,P545,STORE_25,19-01-2024,452.15,1,452.15,Paypal,Completed
T279498,C120,P705,STORE_32,04-09-2024,767.45,5,3837.25,Paypal,Cancelled
T27955,C400,P639,STORE_17,28-01-2024,429.94,9,3869.46,Debit Card,Completed
T279564,C1625,P755,STORE_46,29-10-2023,70.81,2,141.62,Credit Card,Completed
T279590,C423,P880,STORE_32,19-01-2024,241.69,2,483.38,Debit Card,Completed
T279648,C914,P536,STORE_21,23-07-2024,531.3,7,3719.1,Paypal,Completed
T279680,C428,P433,STORE_43,12-04-2024,759.65,2,1519.3,Debit Card,Completed
T27972,C1685,P970,STORE_38,07-10-2023,113.76,2,227.52,Paypal,Completed
T279734,C193,P337,STORE_6,22-11-2023,763.22,7,5342.54,Debit Card,Cancelled
T279737,C1898,P890,STORE_42,12-02-2024,312.45,9,2812.05,Credit Card,Cancelled
T279759,C1649,P483,STORE_3,12-06-2024,429.94,3,1289.82,Debit Card,Cancelled
T279762,C649,P922,STORE_25,13-06-2024,997.38,1,997.38,Debit Card,Completed
T27981,C1100,P818,STORE_12,04-05-2024,740.88,8,5927.04,Credit Card,Completed
T279834,C1642,P188,STORE_33,21-06-2024,949.37,3,2848.11,Credit Card,Completed
T279856,C741,P902,STORE_20,16-07-2024,402.2,2,804.4,Credit Card,Cancelled
T279867,C1436,P244,STORE_36,26-07-2024,429.94,7,3009.58,Cash,Completed
T279928,C1523,P843,STORE_22,10-11-2023,207.78,2,415.56,Debit Card,Completed
T279964,C1141,P1900,STORE_5,12-11-2023,735.59,1,735.59,Paypal,Completed
T27998,C324,P561,STORE_42,12-01-2024,635.72,10,6357.2,Credit Card,Cancelled
T279982,C1265,P4107,STORE_43,09-05-2024,212.96,1,212.96,Paypal,Completed
T280013,C618,P896,STORE_45,25-11-2023,927.1,2,1854.2,Debit Card,Cancelled
T280058,C1259,P644,STORE_42,12-10-2023,34.34,8,274.72,Debit Card,Completed
T280059,C1400,P349,STORE_29,04-06-2024,927.1,1,927.1,Debit Card,Cancelled
T280093,C569,P419,STORE_9,03-12-2023,113.77,3,341.31,Credit Card,Completed
T280154,C514,P496,STORE_5,15-01-2024,34.34,2,68.68,Debit Card,Completed
T280158,C59,P39,STORE_39,20-04-2024,212.96,5,1064.8,Cash,Cancelled
T280172,C374,P205,STORE_32,22-01-2024,577.38,6,3464.28,Paypal,Cancelled
T280176,C541,P1922,STORE_24,20-07-2024,748.94,10,7489.4,Credit Card,Cancelled
T280199,C441,P569,STORE_41,03-10-2023,673.73,9,6063.57,Cash,Cancelled
T280222,C1920,P653,STORE_17,19-01-2024,927.1,6,5562.6,Debit Card,Cancelled
T280229,C279,P278,STORE_46,10-04-2024,434.78,7,3043.46,Paypal,Cancelled
T280300,C1038,P95,STORE_27,24-08-2024,991.51,2,1983.02,Debit Card,Cancelled
T28032,C186,P864,STORE_43,17-01-2024,615.07,10,6150.7,Debit Card,Cancelled
T280331,C1150,P441,STORE_37,16-01-2024,507.17,6,3043.02,Cash,Cancelled
T280334,C1466,P266,STORE_38,20-01-2024,880.39,6,5282.34,Debit Card,Completed
T280417,C1268,P1942,STORE_21,28-04-2024,434.78,1,434.78,Credit Card,Completed
T280422,C334,P653,STORE_48,20-05-2024,927.1,6,5562.6,Credit Card,Completed
T280448,C125,P431,STORE_44,18-08-2024,234.76,10,2347.6,Debit Card,Completed
T280510,C783,P890,STORE_20,28-03-2024,312.45,6,1874.7,Credit Card,Cancelled
T280511,C757,P799,STORE_36,10-05-2024,621.67,4,2486.68,Paypal,Completed
T280571,C1093,P982,STORE_19,21-04-2024,507.17,2,1014.34,Credit Card,Completed
T280577,C21,P922,STORE_41,27-03-2024,997.38,5,4986.9,Paypal,Cancelled
T280578,C1940,P95,STORE_2,26-06-2024,991.51,9,8923.59,Paypal,Cancelled
T280584,C318,P346,STORE_12,05-01-2024,160.33,7,1122.31,Debit Card,Completed
T280621,C466,P523,STORE_41,03-02-2024,759.65,7,5317.55,Debit Card,Completed
T280646,C744,P742,STORE_20,27-03-2024,696.15,3,2088.45,Paypal,Cancelled
T28068,C751,P905,STORE_44,07-09-2024,58.86,7,412.02,Debit Card,Cancelled
T280680,C1295,P999,STORE_23,23-01-2024,759.65,5,3798.25,Credit Card,Completed
T280685,C1526,P880,STORE_49,23-01-2024,241.69,5,1208.45,Paypal,Completed
T280766,C1548,P851,STORE_27,17-04-2024,644.04,10,6440.4,Credit Card,Completed
T280769,C642,P211,STORE_34,01-08-2024,948.86,6,5693.16,Debit Card,Completed
T280804,C1490,P233,STORE_25,27-08-2024,141.57,1,141.57,Cash,Cancelled
T280805,C1063,P569,STORE_36,05-09-2024,673.73,8,5389.84,Paypal,Cancelled
T280852,C45,P723,STORE_46,01-04-2024,241.69,5,1208.45,Credit Card,Cancelled
T280853,C282,P3,STORE_42,04-08-2024,529.42,1,529.42,Credit Card,Cancelled
T280904,C1630,P875,STORE_39,04-07-2024,573.58,5,2867.9,Debit Card,Completed
T280906,C1604,P425,STORE_32,24-10-2023,113.77,9,1023.93,Cash,Completed
T280907,C231,P133,STORE_26,15-02-2024,573.58,10,5735.8,Paypal,Cancelled
T28097,C1830,P406,STORE_6,22-02-2024,577.38,5,2886.9,Debit Card,Cancelled
T280971,C929,P407,STORE_19,18-06-2024,767.45,7,5372.15,Debit Card,Completed
T281009,C524,P69,STORE_4,19-02-2024,961.39,10,9613.9,Cash,Cancelled
T281021,C1859,P623,STORE_30,16-07-2024,531.3,8,4250.4,Paypal,Cancelled
T281030,C1940,P682,STORE_13,07-08-2024,452.15,5,2260.75,Paypal,Completed
T281046,C1272,P544,STORE_35,01-07-2024,879.28,8,7034.24,Paypal,Completed
T281052,C691,P110,STORE_12,30-10-2023,98.82,2,197.64,Paypal,Completed
T281061,C940,P215,STORE_5,29-11-2023,879.28,8,7034.24,Paypal,Completed
T281070,C392,P769,STORE_19,06-06-2024,429.94,2,859.88,Paypal,Completed
T281084,C1038,P234,STORE_47,26-12-2023,531.3,1,531.3,Credit Card,Completed
T281090,C249,P102,STORE_46,16-07-2024,504.81,7,3533.67,Credit Card,Completed
T281120,C985,P769,STORE_10,09-03-2024,429.94,3,1289.82,Debit Card,Completed
T281128,C1032,P613,STORE_11,08-04-2024,577.38,8,4619.04,Cash,Completed
T28113,C1986,P558,STORE_50,06-07-2024,234.76,3,704.28,Debit Card,Completed
T281132,C31,P388,STORE_36,23-01-2024,326.79,2,653.58,Cash,Completed
T281142,C889,P882,STORE_48,30-01-2024,577.38,4,2309.52,Paypal,Completed
T281153,C1975,P932,STORE_16,25-09-2023,759.65,5,3798.25,Credit Card,Completed
T281186,C1789,P707,STORE_48,09-01-2024,927.1,1,927.1,Paypal,Completed
T281225,C1630,P544,STORE_6,29-05-2024,879.28,1,879.28,Debit Card,Completed
T281232,C1169,P517,STORE_49,03-09-2024,452.15,6,2712.9,Debit Card,Cancelled
T28127,C884,P549,STORE_14,16-03-2024,618.14,5,3090.7,Credit Card,Completed
T281276,C1923,P248,STORE_19,17-04-2024,429.94,4,1719.76,Debit Card,Completed
T281281,C99,P52,STORE_48,29-12-2023,452.15,10,4521.5,Debit Card,Completed
T281313,C1474,P110,STORE_22,10-03-2024,98.82,2,197.64,Credit Card,Completed
T281325,C1442,P255,STORE_43,24-03-2024,452.15,3,1356.45,Debit Card,Completed
T281344,C30,P593,STORE_36,10-07-2024,259.96,7,1819.72,Debit Card,Completed
T281379,C289,P388,STORE_20,04-12-2023,326.79,8,2614.32,Paypal,Cancelled
T281396,C1684,P244,STORE_48,11-01-2024,429.94,5,2149.7,Paypal,Cancelled
T281419,C892,P20,STORE_11,06-02-2024,763.22,7,5342.54,Paypal,Completed
T281462,C1305,P719,STORE_27,06-05-2024,487.24,6,2923.44,Debit Card,Completed
T281463,C1827,P95,STORE_13,16-06-2024,991.51,2,1983.02,Credit Card,Completed
T281473,C110,P864,STORE_39,17-09-2024,615.07,6,3690.42,Credit Card,Completed
T281481,C300,P796,STORE_31,11-01-2024,531.3,4,2125.2,Credit Card,Completed
T281485,C601,P796,STORE_14,03-03-2024,531.3,6,3187.8,Paypal,Cancelled
T281486,C1733,P882,STORE_45,20-12-2023,577.38,7,4041.66,Cash,Completed
T281544,C1631,P4107,STORE_29,03-09-2024,212.96,3,638.88,Paypal,Completed
T281556,C1890,P935,STORE_3,23-01-2024,135.89,4,543.56,Paypal,Cancelled
T281571,C1301,P953,STORE_20,19-03-2024,34.34,7,240.38,Debit Card,Completed
T281612,C116,P544,STORE_46,01-06-2024,879.28,2,1758.56,Paypal,Completed
T281629,C1600,P212,STORE_6,05-09-2024,452.15,2,904.3,Cash,Cancelled
T281640,C1403,P335,STORE_3,02-03-2024,487.24,1,487.24,Credit Card,Completed
T281642,C1153,P816,STORE_22,21-06-2024,234.76,7,1643.32,Debit Card,Completed
T281653,C1264,P965,STORE_30,21-01-2024,326.79,9,2941.11,Paypal,Cancelled
T281655,C1675,P94,STORE_3,17-06-2024,487.24,1,487.24,Debit Card,Cancelled
T281681,C357,P707,STORE_24,16-03-2024,927.1,5,4635.5,Credit Card,Cancelled
T281719,C1073,P212,STORE_27,02-07-2024,452.15,2,904.3,Cash,Completed
T281724,C1330,P212,STORE_36,10-06-2024,452.15,6,2712.9,Cash,Completed
T28176,C565,P514,STORE_1,04-08-2024,577.38,6,3464.28,Cash,Completed
T281812,C1527,P944,STORE_26,21-11-2023,429.94,5,2149.7,Credit Card,Completed
T281851,C1063,P639,STORE_18,02-07-2024,429.94,4,1719.76,Cash,Completed
T281878,C1179,P1875,STORE_49,13-06-2024,523.11,6,3138.66,Cash,Completed
T281894,C298,P932,STORE_19,16-05-2024,759.65,1,759.65,Cash,Completed
T281908,C1010,P796,STORE_5,08-12-2023,531.3,7,3719.1,Debit Card,Completed
T28191,C801,P728,STORE_14,13-06-2024,793.94,8,6351.52,Credit Card,Completed
T281926,C159,P621,STORE_2,05-08-2024,876.4,4,3505.6,Paypal,Completed
T281951,C1414,P900,STORE_49,19-06-2024,735.59,7,5149.13,Credit Card,Completed
T281965,C422,P861,STORE_31,16-08-2024,763.22,10,7632.2,Credit Card,Completed
T281984,C739,P57,STORE_14,21-08-2024,98.82,4,395.28,Paypal,Completed
T281985,C1427,P432,STORE_2,27-09-2023,879.28,9,7913.52,Debit Card,Cancelled
T282002,C1617,P348,STORE_45,24-03-2024,657.95,3,1973.85,Paypal,Completed
T282037,C1938,P129,STORE_32,04-11-2023,927.1,6,5562.6,Debit Card,Cancelled
T282073,C730,P578,STORE_27,18-02-2024,326.79,5,1633.95,Cash,Completed
T282095,C194,P270,STORE_48,15-09-2024,812.83,6,4876.98,Debit Card,Cancelled
T282120,C137,P707,STORE_48,19-02-2024,927.1,8,7416.8,Credit Card,Completed
T282150,C1433,P433,STORE_29,27-05-2024,759.65,10,7596.5,Paypal,Completed
T282228,C236,P999,STORE_19,20-06-2024,759.65,3,2278.95,Debit Card,Completed
T282237,C100,P1977,STORE_20,21-01-2024,529.42,8,4235.36,Debit Card,Completed
T282263,C128,P934,STORE_20,02-04-2024,241.69,8,1933.52,Credit Card,Cancelled
T282285,C1811,P523,STORE_49,25-07-2024,759.65,2,1519.3,Credit Card,Cancelled
T282290,C979,P902,STORE_30,13-03-2024,402.2,3,1206.6,Credit Card,Completed
T282354,C812,P102,STORE_22,04-07-2024,504.81,4,2019.24,Paypal,Completed
T282483,C1483,P603,STORE_43,01-09-2024,11.54,5,57.7,Debit Card,Completed
T282507,C1984,P981,STORE_46,15-09-2024,141.57,8,1132.56,Cash,Cancelled
T282527,C470,P705,STORE_8,12-08-2024,767.45,3,2302.35,Cash,Cancelled
