Transaction_id,Customer_ID,Age,Gender,Loyalty_Member,Product_Type,product_id,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Channel,City,Store_Location
T133777,C251,48,Female,No,Clothing,P327,Cancelled,Cash,8091.45,899.05,9,07-12-2023,Online,South Craig,STORE_12
T133794,C319,21,Female,No,Home,P431,Completed,Cash,2320.2,464.04,5,04-10-2023,Physical,West George,STORE_47
T133797,C1067,80,Male,No,Beauty,P537,Completed,Cash,5298.84,883.14,6,26-10-2023,Online,New Theresa,STORE_43
T133821,C95,80,Male,No,Home,P205,Completed,Debit Card,8287.02,920.78,9,08-08-2024,Physical,North Margaret,STORE_26
T133828,C990,80,Female,No,Home,P266,Cancelled,Debit Card,6162.73,880.39,7,22-02-2024,Online,Bradyview,STORE_12
T133876,C885,26,Female,No,Electronics,P851,Completed,Debit Card,6440.4,644.04,10,03-12-2023,Online,Lake Rebecca,STORE_38
T133946,C417,43,Female,No,Books,P932,Completed,Credit Card,3969.36,992.34,4,29-11-2023,Physical,Lake Timothyshire,STORE_48
T133947,C657,43,Female,No,Books,P705,Completed,Debit Card,9500.1,950.01,10,20-05-2024,Physical,Krystalfort,STORE_18
T13395,C1355,79,Male,No,Home,P266,Cancelled,Debit Card,8803.9,880.39,10,05-03-2024,Physical,Kathrynmouth,STORE_47
T134100,C1427,20,Female,No,Electronics,P248,Completed,Paypal,4034.48,504.31,8,20-01-2024,Physical,Cooperfort,STORE_20
T134127,C333,61,Male,No,Books,P470,Completed,Credit Card,5776.47,825.21,7,21-09-2024,Online,Ortiztown,STORE_12
T134143,C1173,76,Male,No,Toys,P14,Completed,Cash,1477.47,492.49,3,12-11-2023,Online,Franklinburgh,STORE_34
T134185,C204,63,Female,No,Clothing,P653,Cancelled,Credit Card,770.31,770.31,1,29-01-2024,Physical,South Brycefort,STORE_27
T134188,C1366,63,Female,No,Beauty,P1419,Completed,Credit Card,5557.58,793.94,7,17-09-2024,Physical,West Wyatt,STORE_4
T134216,C1222,36,Female,No,Electronics,P902,Completed,Credit Card,3619.8,402.2,9,27-12-2023,Online,Faithfort,STORE_19
T134258,C1571,19,Female,No,Toys,P934,Completed,Paypal,9305.9,930.59,10,01-08-2024,Physical,North Charlotte,STORE_44
T134279,C589,43,Female,No,Books,P495,Cancelled,Credit Card,3826.64,478.33,8,15-03-2024,Online,Lake Rebeccaside,STORE_1
T13429,C667,66,Female,No,Clothing,P20,Completed,Credit Card,1725.4,345.08,5,07-06-2024,Online,North Julie,STORE_17
T134296,C1422,75,Male,No,Toys,P719,Completed,Paypal,3728.35,745.67,5,23-07-2024,Online,Ayersborough,STORE_2
T134304,C1541,75,Male,No,Books,P388,Completed,Paypal,3403.71,378.19,9,01-09-2024,Physical,East Michelle,STORE_37
T134328,C454,75,Male,No,Electronics,P578,Completed,Paypal,5702.7,950.45,6,07-09-2024,Online,Cruzside,STORE_6
T134361,C1033,38,Female,No,Books,P621,Completed,Debit Card,7887.6,876.4,9,05-10-2023,Physical,Ayersmouth,STORE_20
T134371,C1421,38,Female,No,Books,P432,Completed,Paypal,1987.92,248.49,8,20-02-2024,Online,Gailtown,STORE_8
T134422,C1705,19,Male,No,Home,P34,Completed,Credit Card,5117.22,852.87,6,11-10-2023,Online,Lake Kimberlyland,STORE_45
T134453,C1594,19,Male,No,Home,P644,Completed,Cash,7932.08,991.51,8,26-03-2024,Physical,Parkerton,STORE_30
T13455,C964,73,Male,No,Electronics,P491,Completed,Debit Card,1038.76,519.38,2,11-08-2024,Online,South Toddland,STORE_8
T134560,C1349,19,Female,No,Beauty,P922,Completed,Debit Card,997.38,997.38,1,17-02-2024,Physical,Morenohaven,STORE_10
T134580,C155,29,Female,No,Clothing,P715,Cancelled,Credit Card,4585.07,655.01,7,07-10-2023,Physical,West Deborahview,STORE_11
T134595,C958,29,Female,No,Books,P599,Completed,Cash,1968.8,246.1,8,05-02-2024,Physical,West Jonton,STORE_20
T134662,C1996,29,Female,No,Toys,P937,Cancelled,Cash,150.09,150.09,1,25-05-2024,Physical,Kaylaberg,STORE_30
T134680,C606,29,Female,No,Toys,P978,Completed,Cash,8842.5,884.25,10,23-09-2024,Physical,Vegaport,STORE_46
T134684,C1532,37,Female,No,Electronics,P714,Cancelled,Paypal,6836.48,854.56,8,16-04-2024,Physical,Port Alyssastad,STORE_15
T134708,C567,57,Male,No,Home,P1977,Completed,Cash,3176.52,529.42,6,22-11-2023,Online,North Andrea,STORE_43
T134726,C1998,57,Male,No,Home,P681,Cancelled,Paypal,4035.05,807.01,5,17-01-2024,Physical,Owenport,STORE_4
T134727,C934,53,Female,No,Books,P2,Cancelled,Paypal,623.34,207.78,3,04-07-2024,Physical,Dianaside,STORE_5
T134730,C1793,62,Male,Yes,Clothing,P1981,Completed,Debit Card,5389.84,673.73,8,16-06-2024,Physical,Jeffreyborough,STORE_10
T134778,C1586,76,Female,No,Books,P270,Completed,Paypal,812.83,812.83,1,31-12-2023,Online,South Susan,STORE_23
T134787,C1999,67,Male,Yes,Books,P470,Completed,Paypal,8252.1,825.21,10,30-06-2024,Physical,Claytonburgh,STORE_21
T134788,C93,67,Male,Yes,Beauty,P50,Completed,Credit Card,1595,797.5,2,18-07-2024,Online,Hayesfurt,STORE_38
T134798,C1140,76,Female,No,Electronics,P234,Completed,Cash,4950.88,618.86,8,23-02-2024,Physical,East Marie,STORE_24
T134818,C1,26,Male,No,Books,P779,Completed,Paypal,6761.2,676.12,10,06-05-2024,Online,South Ronaldshire,STORE_12
T134833,C1713,26,Male,No,category,product_id,Completed,Paypal,#VALUE!,price,3,13-09-2024,Online,Tarachester,STORE_22
T134917,C1574,44,Male,No,Clothing,P896,Completed,Credit Card,5562.6,927.1,6,24-12-2023,Physical,South Deannaville,STORE_27
T134980,C963,44,Male,Yes,Electronics,P188,Completed,Debit Card,5696.22,949.37,6,26-05-2024,Online,Sweeneyfurt,STORE_1
T135016,C1452,44,Male,No,category,product_id,Cancelled,Credit Card,#VALUE!,price,8,01-06-2024,Physical,Travisborough,STORE_48
T135036,C1219,44,Male,No,Beauty,P138,Completed,Credit Card,6105.76,763.22,8,05-09-2024,Physical,Delgadoborough,STORE_29
T135049,C199,41,Male,No,Books,P195,Completed,Paypal,3306.36,551.06,6,13-09-2024,Online,Ingramfurt,STORE_45
T13506,C1877,35,Male,Yes,Toys,P805,Completed,Paypal,9600.3,960.03,10,22-10-2023,Physical,Rosalesshire,STORE_24
T135062,C1958,36,Female,No,Beauty,P263,Completed,Credit Card,2101.25,420.25,5,26-11-2023,Online,Ericmouth,STORE_32
T13507,C1778,72,Female,No,Clothing,P36,Completed,Paypal,1135.32,567.66,2,07-01-2024,Online,West Luisbury,STORE_34
T135111,C1984,72,Female,No,Toys,P349,Completed,Debit Card,724.03,724.03,1,21-02-2024,Online,East Kevin,STORE_38
T135204,C114,72,Female,Yes,Electronics,P234,Completed,Credit Card,2475.44,618.86,4,24-04-2024,Online,South Christianport,STORE_42
T135227,C647,27,Female,No,Toys,P682,Completed,Cash,4536.3,453.63,10,13-01-2024,Physical,East Ann,STORE_41
T135258,C1945,41,Male,No,Toys,P24,Completed,Credit Card,8509.05,945.45,9,10-03-2024,store_type,New David,store_id
T135272,C568,44,Female,No,Electronics,P623,Completed,Paypal,4115.34,685.89,6,03-02-2024,Physical,Port Colleenville,STORE_20
T135299,C1563,44,Female,No,Clothing,P46,Cancelled,Paypal,68.68,34.34,2,17-07-2024,Physical,Dixonfort,STORE_46
T13532,C1138,48,Male,No,Beauty,P905,Cancelled,Cash,117.72,58.86,2,13-04-2024,Physical,Gonzalezchester,STORE_10
T135335,C699,56,Male,Yes,Toys,P639,Cancelled,Debit Card,672.08,84.01,8,12-08-2024,Physical,Lake Veronicaton,STORE_14
T135382,C1194,62,Female,No,Beauty,P215,Completed,Credit Card,879.28,879.28,1,18-02-2024,Online,New Maryfurt,STORE_42
T135467,C1928,62,Female,Yes,Beauty,P483,Completed,Debit Card,3009.58,429.94,7,26-04-2024,Online,Chandlershire,STORE_31
T135485,C1308,62,Female,Yes,Books,P126,Completed,Cash,2963.7,296.37,10,27-06-2024,Online,Hughesland,STORE_40
T135500,C1401,62,Female,Yes,Clothing,P36,Cancelled,Paypal,1702.98,567.66,3,02-08-2024,Online,Lake Andrew,STORE_40
T135531,C807,52,Male,No,Clothing,P593,Cancelled,Debit Card,1299.8,259.96,5,30-10-2023,Online,Port Kaylaburgh,STORE_9
T135577,C1720,52,Male,No,Beauty,P818,Completed,Cash,472.29,157.43,3,21-05-2024,Physical,Makaylaport,STORE_26
T135620,C921,67,Male,No,Books,P434,Completed,Credit Card,257.82,257.82,1,30-04-2024,Online,East Tyrone,STORE_25
T135673,C306,32,Male,No,Clothing,P254,Cancelled,Debit Card,5923.6,592.36,10,23-08-2024,Physical,Graystad,STORE_29
T135700,C989,59,Male,No,Toys,P433,Completed,Debit Card,7596.5,759.65,10,28-01-2024,Online,Deanchester,STORE_34
T13572,C117,52,Female,No,Toys,P433,Completed,Paypal,2278.95,759.65,3,26-07-2024,Physical,Duncanland,STORE_15
T135734,C1744,52,Male,No,Clothing,P702,Completed,Credit Card,815.34,135.89,6,15-05-2024,Physical,East Tammyville,STORE_28
T135758,C1751,52,Male,No,Toys,P14,Completed,Paypal,2462.45,492.49,5,26-08-2024,Online,Moorefurt,STORE_33
T135810,C1195,20,Female,No,Books,P970,Cancelled,Paypal,910.08,113.76,8,05-12-2023,Physical,Shannonhaven,STORE_28
T135823,C1114,77,Male,No,Home,P472,Completed,Paypal,6217.05,888.15,7,28-02-2024,Online,Michaelbury,STORE_35
T135825,C770,32,Female,No,Toys,P6,Cancelled,Credit Card,792.11,792.11,1,18-04-2024,Online,North Katie,STORE_43
T135832,C1007,32,Female,Yes,Beauty,P845,Completed,Credit Card,2219.44,277.43,8,17-05-2024,Physical,New Patricia,STORE_3
T135839,C339,32,Male,No,Clothing,P917,Completed,Cash,6244.5,624.45,10,24-02-2024,Physical,West Chelsea,STORE_3
T135886,C1159,32,Male,Yes,Books,P432,Completed,Cash,745.47,248.49,3,02-06-2024,Online,New Eric,STORE_32
T135927,C996,32,Male,Yes,Books,P599,Cancelled,Debit Card,492.2,246.1,2,15-07-2024,Online,Kellyberg,STORE_35
T135958,C1804,56,Male,No,Toys,P39,Cancelled,Cash,3906.92,976.73,4,20-10-2023,Physical,Gonzalesberg,STORE_47
T135962,C1342,51,Female,No,Electronics,P578,Completed,Debit Card,7603.6,950.45,8,14-08-2024,Online,Melissaton,STORE_13
T136009,C91,59,Male,No,Books,P278,Completed,Paypal,614.3,614.3,1,17-10-2023,Online,West Larryborough,STORE_17
T136019,C977,59,Male,Yes,Home,P431,Completed,Credit Card,1392.12,464.04,3,02-02-2024,Physical,North Dustinport,STORE_30
T136033,C654,69,Female,No,Home,P644,Completed,Credit Card,991.51,991.51,1,13-12-2023,Online,Sarahmouth,STORE_49
T136089,C234,69,Female,No,Books,P984,Cancelled,Paypal,1036.72,259.18,4,01-03-2024,Physical,West Olivia,STORE_30
T136097,C1295,69,Female,No,Beauty,P1875,Cancelled,Credit Card,2092.44,523.11,4,16-09-2024,Physical,Coreyborough,STORE_26
T136107,C1233,32,Female,No,Home,P266,Completed,Cash,4401.95,880.39,5,03-11-2023,Online,South Lauraburgh,STORE_40
T136118,C536,65,Male,Yes,Books,P561,Cancelled,Debit Card,3814.32,635.72,6,03-12-2023,Online,Cynthiaville,STORE_17
T136150,C1541,65,Male,No,Home,P644,Completed,Paypal,7932.08,991.51,8,13-09-2024,Online,East Michelle,STORE_6
T136162,C902,65,Male,No,Books,P126,Completed,Cash,2370.96,296.37,8,15-09-2024,Online,North Stephanie,STORE_35
T136181,C1488,65,Male,No,Home,P431,Cancelled,Debit Card,2320.2,464.04,5,22-10-2023,Online,Lake Carltown,STORE_13
T136195,C1661,65,Male,No,Books,P1988,Cancelled,Paypal,3005.31,429.33,7,09-11-2023,Physical,South Lindabury,STORE_3
T136198,C709,65,Male,No,Beauty,P250,Completed,Debit Card,2125.2,531.3,4,08-12-2023,Online,Lisaton,STORE_32
T136282,C1109,76,Male,No,Toys,P639,Completed,Credit Card,168.02,84.01,2,25-10-2023,Physical,Lake Brandonport,STORE_14
T136287,C1349,76,Male,No,Beauty,P769,Completed,Paypal,2749.3,274.93,10,01-12-2023,Physical,Morenohaven,STORE_20
T136306,C41,76,Male,No,Toys,P28,Cancelled,Paypal,202.12,202.12,1,04-04-2024,Physical,Lake Courtney,STORE_14
T136318,C826,25,Male,Yes,Home,P861,Cancelled,Cash,1529.05,305.81,5,23-12-2023,Physical,Zacharystad,STORE_50
T136356,C679,29,Male,No,Books,P613,Cancelled,Paypal,3227.2,322.72,10,01-10-2023,Physical,South Michaelside,STORE_20
T136357,C1325,29,Male,No,Beauty,P250,Completed,Paypal,4250.4,531.3,8,30-07-2024,Online,South Jessica,STORE_34
T136364,C533,21,Female,No,Home,P266,Cancelled,Cash,8803.9,880.39,10,08-04-2024,Physical,Sanchezland,STORE_10
T136398,C901,57,Male,No,Home,P266,Cancelled,Credit Card,8803.9,880.39,10,19-10-2023,Physical,Traceyport,STORE_27
T136437,C35,65,Male,No,Electronics,P1531,Completed,Credit Card,197.45,39.49,5,19-12-2023,Physical,North Cathyside,STORE_48
T136441,C976,72,Female,No,Books,P432,Cancelled,Debit Card,993.96,248.49,4,20-11-2023,Physical,North Bobby,STORE_30
T136446,C1640,72,Female,No,Clothing,P441,Completed,Paypal,4834.8,966.96,5,14-05-2024,Physical,North Ashleyton,STORE_4
T136473,C175,66,Female,No,Electronics,P94,Cancelled,Cash,2436.2,487.24,5,03-11-2023,Online,Saratown,STORE_49
T136481,C1689,61,Female,Yes,Electronics,P234,Cancelled,Debit Card,1856.58,618.86,3,12-01-2024,Physical,Port Russell,STORE_10
T136482,C1553,40,Female,No,Electronics,P714,Completed,Paypal,4272.8,854.56,5,08-12-2023,Physical,Geraldside,STORE_44
T136492,C796,40,Female,No,Toys,P719,Completed,Paypal,745.67,745.67,1,03-03-2024,Physical,Ericaside,STORE_20
T136504,C1156,40,Female,No,Books,P211,Completed,Debit Card,2846.58,948.86,3,22-03-2024,Online,New Amymouth,STORE_1
T136535,C1476,40,Female,Yes,Beauty,P244,Completed,Cash,2891.75,578.35,5,29-07-2024,Online,Conradmouth,STORE_6
T136543,C858,19,Female,No,Clothing,P1644,Completed,Paypal,3538.88,442.36,8,19-03-2024,Physical,East Michaelburgh,STORE_26
T136546,C101,33,Male,No,Clothing,P46,Cancelled,Cash,137.36,34.34,4,15-11-2023,Physical,Davidfurt,STORE_3
T136640,C1189,33,Male,Yes,Books,P31,Completed,Debit Card,237.42,26.38,9,09-02-2024,Physical,Port Robertobury,STORE_44
T136688,C1242,28,Male,No,Clothing,P1981,Completed,Debit Card,4042.38,673.73,6,11-10-2023,Physical,East Deborah,STORE_11
T13676,C33,28,Male,No,Clothing,P36,Completed,Paypal,2270.64,567.66,4,23-12-2023,Online,Hartmouth,STORE_6
T136763,C868,28,Male,Yes,Toys,P719,Completed,Cash,5219.69,745.67,7,24-01-2024,Physical,Port Janice,STORE_11
T13681,C1174,28,Male,No,Beauty,P57,Cancelled,Debit Card,698.15,139.63,5,29-09-2023,Online,Douglasstad,STORE_38
T136828,C335,28,Male,Yes,Toys,P456,Completed,Credit Card,3886.65,777.33,5,10-05-2024,Online,Reeseport,STORE_40
T136839,C79,44,Female,No,Home,P544,Cancelled,Credit Card,7589.5,758.95,10,11-10-2023,Online,Port Matthew,STORE_1
T136853,C560,44,Female,No,Toys,P14,Completed,Paypal,4432.41,492.49,9,07-12-2023,Online,North Anthony,STORE_9
T136859,C1187,44,Female,Yes,Toys,P981,Completed,Cash,849.42,141.57,6,04-02-2024,Physical,Colemouth,STORE_28
T136901,C1079,44,Female,No,Books,P1900,Completed,Cash,735.59,735.59,1,03-03-2024,Physical,East Martin,STORE_44
T13691,C785,44,Female,No,Books,P984,Completed,Credit Card,259.18,259.18,1,27-03-2024,Online,West Jacob,STORE_34
T13692,C1417,44,Female,No,Clothing,P327,Completed,Debit Card,3596.2,899.05,4,21-08-2024,Online,Knightborough,STORE_33
T136923,C539,29,Female,No,Electronics,P188,Cancelled,Credit Card,7594.96,949.37,8,16-03-2024,Physical,Nicholasview,STORE_28
T136926,C193,56,Male,No,Home,P81,Cancelled,Paypal,1115.19,371.73,3,17-12-2023,Online,Port Rhondastad,STORE_1
T136927,C940,76,Female,No,Beauty,P50,Completed,Paypal,3987.5,797.5,5,14-02-2024,Online,Elizabethborough,STORE_23
T136956,C551,66,Male,No,Toys,P981,Completed,Credit Card,141.57,141.57,1,20-01-2024,Physical,Melissamouth,STORE_47
T136968,C1653,66,Male,No,Home,P34,Cancelled,Credit Card,8528.7,852.87,10,11-05-2024,Physical,South Sandra,STORE_5
T137062,C1272,43,Male,No,Electronics,P578,Cancelled,Credit Card,1900.9,950.45,2,11-02-2024,Physical,North Karitown,STORE_48
T137080,C1759,43,Male,No,Toys,P496,Completed,Cash,906.51,906.51,1,03-07-2024,Online,Martinezstad,STORE_38
T137163,C272,43,Male,No,Beauty,P244,Completed,Debit Card,4626.8,578.35,8,10-09-2024,Online,East Meghanport,STORE_2
T137221,C209,74,Female,No,Home,P431,Completed,Paypal,2320.2,464.04,5,20-04-2024,Online,South Nicholasberg,STORE_42
T137224,C1431,74,Female,Yes,Clothing,P653,Completed,Paypal,5392.17,770.31,7,11-08-2024,Physical,Smithville,STORE_30
T137226,C129,42,Female,No,Toys,P24,Completed,Debit Card,945.45,945.45,1,26-03-2024,Physical,Alichester,STORE_41
T137227,C867,42,Female,Yes,Beauty,P483,Completed,Debit Card,2149.7,429.94,5,07-08-2024,Physical,Hernandezshire,STORE_4
T137230,C215,71,Male,No,Toys,P719,Cancelled,Cash,745.67,745.67,1,25-05-2024,Physical,South Codymouth,STORE_20
T137242,C1690,67,Female,No,Beauty,P1419,Cancelled,Debit Card,5557.58,793.94,7,14-02-2024,Online,Kimberlymouth,STORE_19
T137287,C660,67,Female,No,Beauty,P537,Completed,Cash,1766.28,883.14,2,29-07-2024,Online,Christinachester,STORE_13
T137291,C1333,55,Female,No,Clothing,P545,Completed,Credit Card,1620.54,540.18,3,17-11-2023,Online,Keithburgh,STORE_8
T137332,C469,55,Female,No,Home,P34,Completed,Debit Card,5970.09,852.87,7,10-02-2024,Physical,New Charles,STORE_48
T137346,C1414,45,Female,No,Home,P431,Cancelled,Cash,3712.32,464.04,8,17-12-2023,Physical,Lake Douglasshire,STORE_18
T137419,C1197,45,Female,Yes,Clothing,P46,Cancelled,Cash,343.4,34.34,10,03-02-2024,Physical,Wilkersonmouth,STORE_10
T137443,C1038,57,Female,No,Toys,P981,Completed,Cash,990.99,141.57,7,09-05-2024,Online,Port Jorge,STORE_49
T137490,C1574,57,Female,No,Electronics,P427,Completed,Debit Card,2099.35,419.87,5,07-09-2024,Physical,South Deannaville,STORE_21
T137505,C276,27,Female,Yes,Beauty,P244,Completed,Credit Card,2313.4,578.35,4,06-10-2023,Online,Angelicashire,STORE_31
T137508,C1476,25,Male,No,Electronics,P188,Completed,Paypal,4746.85,949.37,5,14-09-2024,Physical,Conradmouth,STORE_7
T137534,C936,48,Male,Yes,Books,P977,Completed,Debit Card,1878.08,234.76,8,04-05-2024,Online,Ericachester,STORE_22
T137571,C1402,48,Male,No,Beauty,P537,Completed,Credit Card,6181.98,883.14,7,01-06-2024,Physical,Valenzuelashire,STORE_18
T137572,C677,72,Female,Yes,Electronics,P851,Cancelled,Paypal,2576.16,644.04,4,19-12-2023,Online,Marilynberg,STORE_42
T137608,C729,72,Female,No,Electronics,P578,Completed,Cash,1900.9,950.45,2,06-04-2024,Online,North Marcia,STORE_8
T137656,C362,72,Female,Yes,Home,P1977,Cancelled,Cash,3176.52,529.42,6,16-05-2024,Physical,North Melissa,STORE_29
T137706,C1346,29,Female,No,Home,P348,Completed,Paypal,1222.6,244.52,5,23-03-2024,Physical,New Thomashaven,STORE_44
T137754,C1700,74,Male,No,Electronics,P55,Completed,Paypal,840.8,84.08,10,07-06-2024,Physical,Mccallmouth,STORE_14
T137780,C147,45,Male,Yes,Books,P432,Completed,Credit Card,1242.45,248.49,5,11-05-2024,Physical,Lorichester,STORE_26
T137819,C818,45,Male,No,Home,P266,Completed,Paypal,7923.51,880.39,9,17-06-2024,Physical,West Cynthia,STORE_15
T137831,C1519,45,Male,Yes,Books,P278,Completed,Paypal,1842.9,614.3,3,27-07-2024,Physical,West Nicholas,STORE_48
T137833,C806,45,Male,No,Electronics,P832,Completed,Cash,1018.45,203.69,5,13-08-2024,Physical,North Russellfurt,STORE_3
T137860,C902,63,Male,No,Electronics,P212,Completed,Debit Card,3274.5,327.45,10,14-04-2024,Online,North Stephanie,STORE_23
T137862,C467,36,Female,Yes,Clothing,P715,Completed,Debit Card,3930.06,655.01,6,04-10-2023,Online,South Debraland,STORE_22
T137886,C1218,36,Female,No,Books,P916,Cancelled,Paypal,263.36,263.36,1,11-12-2023,Online,Bergberg,STORE_13
T137950,C1634,67,Female,No,Books,P779,Cancelled,Paypal,4056.72,676.12,6,27-06-2024,Physical,Rollinsmouth,STORE_21
T138008,C1141,21,Male,No,Beauty,P57,Completed,Credit Card,139.63,139.63,1,04-03-2024,Online,Oliverview,STORE_6
T138012,C1869,21,Male,No,Beauty,P74,Completed,Cash,5789.14,827.02,7,01-07-2024,Physical,Floreschester,STORE_15
T138055,C1336,44,Male,No,Toys,P864,Completed,Credit Card,2460.28,615.07,4,26-04-2024,Online,Hillfort,STORE_49
T138063,C1093,29,Male,No,Clothing,P283,Completed,Cash,2158.8,308.4,7,17-08-2024,Online,North Mark,STORE_45
T138079,C5,31,Male,No,Electronics,P234,Cancelled,Paypal,1856.58,618.86,3,15-06-2024,Physical,Benjaminfurt,STORE_28
T13810,C1012,31,Male,No,Toys,P981,Cancelled,Credit Card,990.99,141.57,7,27-07-2024,Physical,Scottstad,STORE_41
T138103,C1984,75,Male,No,Books,P916,Completed,Debit Card,2370.24,263.36,9,21-07-2024,Physical,East Kevin,STORE_16
T13812,C1997,74,Male,No,Clothing,P327,Completed,Cash,5394.3,899.05,6,27-12-2023,Online,Port Dawnmouth,STORE_31
T13813,C1859,74,Male,Yes,Books,P195,Cancelled,Cash,3306.36,551.06,6,14-02-2024,Physical,West David,STORE_46
T13816,C399,79,Female,No,Home,P472,Completed,Cash,1776.3,888.15,2,30-12-2023,Online,Lake Sheilaburgh,STORE_34
T138221,C1482,79,Female,No,Books,P621,Completed,Cash,876.4,876.4,1,09-04-2024,Online,Mcdanielborough,STORE_19
T138289,C482,48,Female,No,Clothing,P283,Completed,Credit Card,1233.6,308.4,4,19-11-2023,Online,Lake Carla,STORE_1
T138356,C205,48,Female,No,Books,P613,Completed,Cash,2904.48,322.72,9,11-01-2024,Online,East William,STORE_38
T138359,C384,74,Male,No,Toys,P349,Completed,Cash,2172.09,724.03,3,28-11-2023,Online,West Eric,STORE_42
T138377,C1048,74,Male,No,Beauty,P335,Completed,Debit Card,4002.85,800.57,5,16-03-2024,Online,North Kyleland,STORE_12
T138380,C779,74,Male,No,Electronics,P926,Cancelled,Debit Card,2803.68,311.52,9,30-03-2024,Online,North Marcuschester,STORE_40
T138425,C91,77,Female,No,Electronics,P255,Cancelled,Cash,1356.45,452.15,3,21-04-2024,Physical,West Larryborough,STORE_11
T138429,C1231,32,Female,No,Beauty,P398,Cancelled,Cash,3753.61,536.23,7,07-06-2024,Online,Pageburgh,STORE_39
T138432,C132,32,Female,No,Beauty,P953,Cancelled,Credit Card,5599.1,559.91,10,24-08-2024,Physical,Lake Victoria,STORE_18
T138534,C102,57,Female,No,Books,P531,Completed,Debit Card,7883.7,788.37,10,08-08-2024,Physical,North Aaronstad,STORE_44
T138601,C411,63,Female,Yes,Books,P599,Completed,Debit Card,1968.8,246.1,8,20-05-2024,Physical,Jessicaton,STORE_47
T138606,C91,76,Female,No,Beauty,P180,Cancelled,Debit Card,4019.52,669.92,6,27-06-2024,Physical,West Larryborough,STORE_29
