Transaction_id,Customer_ID,Product_id,Store_Location,Purchase_Date,Product_Type,Unit_Price,Quantity,Total_Price,Payment_Method,Channel,Order_Status,Loyalty_Member,Age,Gender,City
T242225,C1257,P431,STORE_45,2024-09-03,Home,234.76,5,1173.8,Cash,Online,Completed,TRUE,61,Male,Port Lauramouth
T242355,C105,P495,STORE_40,2023-11-13,Clothing,429.33,4,1717.32,Credit Card,Online,Completed,FALSE,67,Female,West Seanhaven
T242362,C1944,P653,STORE_50,2024-01-05,Clothing,927.1,4,3708.4,Credit Card,Physical,Cancelled,TRUE,67,Female,North Amber
T242363,C172,P714,STORE_23,2024-01-15,Home,759.65,1,759.65,Credit Card,Online,Cancelled,TRUE,19,Male,Deannashire
T242452,C1072,P211,STORE_25,2024-09-09,Books,948.86,8,7590.88,Cash,Online,Cancelled,TRUE,80,Male,East Colleenport
T242467,C845,P456,STORE_44,2023-12-22,Toys,531.3,8,4250.4,Debit Card,Physical,Completed,TRUE,49,Female,Lake Christopherview
T242498,C977,P796,STORE_31,2023-12-02,Electronics,531.3,1,531.3,Credit Card,Physical,Cancelled,FALSE,30,Male,North Dustinport
T24250,C1569,P640,STORE_24,2024-06-10,Books,332.64,5,1663.2,Cash,Physical,Completed,FALSE,51,Male,Thompsonfurt
T242519,C353,P730,STORE_28,2023-12-06,Home,326.79,10,3267.9,Credit Card,Physical,Completed,TRUE,44,Male,Olivermouth
T242520,C824,P114,STORE_49,2023-10-14,Books,70.81,5,354.05,Cash,Online,Completed,TRUE,68,Male,Joelton
T24253,C456,P926,STORE_17,2024-07-28,Electronics,311.52,6,1869.12,Credit Card,Online,Completed,TRUE,41,Male,West Jacobfurt
T242565,C1886,P982,STORE_21,2023-11-27,Books,507.17,5,2535.85,Debit Card,Physical,Completed,FALSE,60,Male,Christopherbury
T24258,C1521,P723,STORE_32,2024-04-11,Clothing,241.69,8,1933.52,Cash,Online,Cancelled,TRUE,32,Female,Loriview
T242603,C74,P890,STORE_36,2024-03-24,Clothing,312.45,3,937.35,Debit Card,Physical,Completed,FALSE,65,Female,Sotochester
T242640,C847,P934,STORE_17,2024-08-28,Toys,241.69,1,241.69,Paypal,Online,Cancelled,FALSE,51,Female,North Pamelabury
T242663,C594,P642,STORE_44,2024-09-08,Electronics,767.45,7,5372.15,Paypal,Physical,Cancelled,TRUE,61,Male,West Steventon
T242674,C778,P738,STORE_10,2024-01-04,Beauty,763.22,10,7632.2,Cash,Physical,Completed,TRUE,71,Male,Bradychester
T242679,C1846,P244,STORE_33,2024-03-01,Beauty,429.94,9,3869.46,Cash,Online,Completed,TRUE,34,Male,Johnsonton
T242707,C961,P639,STORE_49,2024-07-26,Clothing,429.94,4,1719.76,Paypal,Online,Completed,TRUE,19,Female,South Melissa
T242763,C592,P725,STORE_9,2024-02-20,Books,740.88,5,3704.4,Credit Card,Online,Cancelled,FALSE,73,Female,Douglasville
T242769,C795,P398,STORE_6,2024-05-15,Beauty,58.86,9,529.74,Credit Card,Physical,Completed,TRUE,25,Male,West Robert
T242809,C1048,P1977,STORE_29,2023-10-04,Beauty,529.42,2,1058.84,Debit Card,Physical,Cancelled,TRUE,24,Male,North Kyleland
T24281,C1366,P74,STORE_28,2024-03-29,Beauty,207.78,10,2077.8,Credit Card,Physical,Completed,TRUE,63,Female,West Wyatt
T242823,C1621,P723,STORE_39,2024-09-11,Clothing,241.69,2,483.38,Credit Card,Online,Cancelled,TRUE,44,Male,Flowerschester
T242825,C1105,P388,STORE_39,2023-10-29,Books,326.79,1,326.79,Paypal,Online,Completed,TRUE,23,Male,Anthonyfurt
T24285,C1071,P886,STORE_11,2023-10-09,Electronics,725.45,3,2176.35,Paypal,Physical,Completed,FALSE,75,Male,West Pamela
T242860,C1051,P266,STORE_43,2024-03-15,Home,880.39,2,1760.78,Debit Card,Online,Completed,TRUE,19,Male,Port Kylebury
T24288,C525,P28,STORE_48,2024-07-14,Toys,202.12,1,202.12,Debit Card,Physical,Completed,FALSE,37,Female,Lake Sabrina
T242892,C44,P653,STORE_28,2023-12-03,Clothing,927.1,4,3708.4,Credit Card,Physical,Completed,TRUE,24,Female,Lake Crystal
T242932,C1281,P1942,STORE_19,2024-03-12,Books,434.78,7,3043.46,Paypal,Physical,Completed,TRUE,70,Male,New Lindsay
T24296,C126,P755,STORE_7,2024-05-17,Clothing,70.81,9,637.29,Debit Card,Physical,Completed,TRUE,65,Male,Patrickbury
T242961,C199,P133,STORE_21,2024-07-04,Toys,573.58,4,2294.32,Paypal,Physical,Completed,TRUE,52,Male,Ingramfurt
T24297,C1348,P723,STORE_7,2024-03-21,Clothing,241.69,4,966.76,Credit Card,Physical,Cancelled,TRUE,49,Female,Jerometown
T24299,C82,P779,STORE_34,2024-06-11,Books,676.12,9,6085.08,Cash,Online,Completed,TRUE,28,Male,South Andrewbury
T243026,C1760,P805,STORE_36,2023-09-25,Toys,207.78,1,207.78,Credit Card,Physical,Completed,FALSE,42,Male,Brianland
T243070,C1412,P419,STORE_8,2024-01-05,Electronics,113.77,6,682.62,Paypal,Online,Cancelled,TRUE,32,Male,East Brenda
T243085,C1998,P129,STORE_3,2024-02-28,Books,927.1,8,7416.8,Credit Card,Physical,Cancelled,TRUE,48,Male,Owenport
T24309,C1888,P725,STORE_37,2023-10-14,Books,740.88,5,3704.4,Credit Card,Physical,Completed,TRUE,19,Female,Vincentview
T243110,C509,P1531,STORE_31,2024-04-13,Electronics,39.49,2,78.98,Paypal,Physical,Completed,FALSE,67,Male,East Marcus
T243133,C1594,P254,STORE_4,2024-01-07,Clothing,759.65,2,1519.3,Paypal,Physical,Completed,TRUE,19,Male,Parkerton
T243135,C1276,P2,STORE_43,2024-04-16,Books,207.78,1,207.78,Paypal,Online,Cancelled,FALSE,71,Male,Evansland
T243187,C1408,P133,STORE_38,2024-07-08,Toys,573.58,8,4588.64,Debit Card,Physical,Completed,FALSE,23,Female,Henryport
T243212,C125,P882,STORE_28,2024-07-10,Clothing,577.38,5,2886.9,Paypal,Physical,Completed,FALSE,55,Male,Martinezmouth
T243216,C43,P36,STORE_5,2023-11-01,Electronics,141.57,3,424.71,Debit Card,Physical,Cancelled,TRUE,80,Male,Hansonport
T243259,C1015,P639,STORE_9,2024-05-11,Clothing,429.94,7,3009.58,Debit Card,Online,Cancelled,TRUE,59,Male,Shepardton
T243263,C346,P34,STORE_40,2024-09-17,Home,531.3,3,1593.9,Paypal,Online,Completed,TRUE,23,Male,Port Chad
T243288,C454,P999,STORE_37,2023-10-20,Electronics,759.65,8,6077.2,Debit Card,Physical,Completed,TRUE,45,Female,Cruzside
T243327,C624,P6,STORE_35,2023-11-11,Toys,792.11,1,792.11,Paypal,Online,Cancelled,FALSE,49,Female,Lake Katelyn
T24337,C18,P244,STORE_47,2023-12-01,Beauty,429.94,3,1289.82,Debit Card,Physical,Cancelled,FALSE,46,Female,East Gregory
T24339,C1371,P220,STORE_29,2024-06-16,Clothing,770.83,1,770.83,Debit Card,Physical,Cancelled,TRUE,20,Female,Tranchester
T243523,C780,P278,STORE_7,2024-02-14,Toys,434.78,7,3043.46,Credit Card,Physical,Completed,TRUE,73,Male,Justinton
T243546,C1466,P629,STORE_28,2024-03-18,Toys,58.86,4,235.44,Paypal,Physical,Completed,FALSE,24,Female,Port Vanessaside
T24356,C974,P179,STORE_9,2024-08-21,Books,697.35,1,697.35,Credit Card,Online,Cancelled,FALSE,58,Female,Lake Ericville
T243586,C249,P1644,STORE_41,2023-10-27,Clothing,442.36,6,2654.16,Debit Card,Physical,Completed,TRUE,73,Female,East Jacquelineport
T243617,C107,P623,STORE_40,2023-12-22,Toys,531.3,2,1062.6,Credit Card,Online,Completed,FALSE,40,Female,Andersonville
T243631,C1526,P55,STORE_6,2024-03-04,Books,507.17,10,5071.7,Debit Card,Physical,Completed,TRUE,58,Male,Kathyburgh
T243659,C340,P514,STORE_36,2023-10-10,Books,577.38,5,2886.9,Paypal,Physical,Completed,TRUE,72,Male,North Jesseview
T243678,C164,P738,STORE_25,2024-05-19,Beauty,763.22,3,2289.66,Paypal,Online,Cancelled,FALSE,77,Male,Woodstown
T243682,C358,P569,STORE_2,2023-12-23,Electronics,673.73,7,4716.11,Cash,Physical,Completed,TRUE,80,Male,Holmesshire
T243715,C154,P730,STORE_42,2024-03-29,Home,326.79,4,1307.16,Paypal,Online,Cancelled,FALSE,25,Male,Valdezburgh
T243721,C15,P621,STORE_25,2023-12-05,Books,876.4,1,876.4,Credit Card,Online,Cancelled,TRUE,48,Female,Lake Nicholaston
T24379,C1061,P244,STORE_42,2023-10-14,Beauty,429.94,2,859.88,Debit Card,Online,Completed,TRUE,72,Male,Ronaldborough
T243803,C1879,P205,STORE_38,2023-12-08,Home,577.38,9,5196.42,Paypal,Physical,Completed,TRUE,66,Female,Lake Jasonmouth
T243806,C1601,P69,STORE_6,2024-01-11,Home,961.39,10,9613.9,Cash,Physical,Cancelled,TRUE,48,Male,New Tammyhaven
T243854,C517,P1531,STORE_44,2023-10-10,Electronics,39.49,2,78.98,Credit Card,Physical,Completed,TRUE,70,Female,Lake Louisburgh
T243858,C1556,P224,STORE_18,2024-06-16,Clothing,368.44,6,2210.64,Cash,Physical,Completed,TRUE,60,Male,Lake Austinhaven
T243883,C3,P248,STORE_33,2024-01-14,Electronics,429.94,7,3009.58,Debit Card,Online,Completed,FALSE,53,Female,Gregoryview
T243887,C934,P917,STORE_11,2024-03-12,Clothing,624.45,4,2497.8,Paypal,Physical,Cancelled,TRUE,57,Male,Dianaside
T243907,C942,P552,STORE_43,2024-04-09,Beauty,452.15,1,452.15,Cash,Online,Cancelled,TRUE,63,Male,Davidmouth
T243951,C327,P640,STORE_26,2024-03-13,Books,332.64,8,2661.12,Paypal,Physical,Cancelled,FALSE,55,Female,Adamsville
T243960,C1285,P491,STORE_48,2024-04-19,Electronics,507.17,6,3043.02,Debit Card,Physical,Completed,TRUE,80,Male,North Michael
T24398,C1589,P681,STORE_22,2024-06-24,Home,927.1,1,927.1,Debit Card,Physical,Cancelled,TRUE,26,Male,Johnsonland
T244006,C1947,P523,STORE_41,2023-10-25,Beauty,759.65,3,2278.95,Credit Card,Physical,Completed,TRUE,41,Female,South Seanside
T244009,C1516,P536,STORE_7,2024-09-02,Home,531.3,7,3719.1,Debit Card,Physical,Completed,FALSE,72,Female,South Matthew
T244011,C1392,P20,STORE_28,2023-11-27,Beauty,763.22,4,3052.88,Credit Card,Physical,Completed,FALSE,72,Female,Laramouth
T244076,C1642,P514,STORE_30,2024-01-17,Books,577.38,8,4619.04,Cash,Physical,Completed,FALSE,71,Male,East Alex
T244110,C504,P569,STORE_34,2024-02-05,Electronics,673.73,4,2694.92,Credit Card,Online,Cancelled,FALSE,34,Male,Lake Deanberg
T244145,C394,P1531,STORE_6,2024-01-13,Electronics,39.49,9,355.41,Credit Card,Physical,Cancelled,TRUE,29,Female,Port Michelle
T244146,C786,P890,STORE_44,2024-09-09,Clothing,312.45,4,1249.8,Paypal,Physical,Completed,TRUE,36,Male,East Davidville
T24416,C55,P212,STORE_30,2024-06-12,Electronics,452.15,10,4521.5,Credit Card,Physical,Completed,FALSE,74,Male,Stephaniestad
T244169,C1842,P619,STORE_34,2023-10-07,Home,58.86,5,294.3,Credit Card,Online,Cancelled,TRUE,55,Male,Matthewton
T244208,C1100,P337,STORE_38,2023-10-09,Books,763.22,7,5342.54,Paypal,Physical,Completed,TRUE,43,Male,Jeremiahport
T244215,C1178,P934,STORE_1,2024-04-08,Toys,241.69,5,1208.45,Credit Card,Online,Completed,FALSE,73,Female,Mccormickfurt
T244248,C1692,P149,STORE_42,2024-04-24,Books,241.69,7,1691.83,Cash,Online,Completed,TRUE,32,Male,New Leonard
T244273,C1970,P900,STORE_41,2024-05-15,Electronics,735.59,1,735.59,Credit Card,Physical,Cancelled,TRUE,63,Male,Jordanbury
T244289,C1962,P211,STORE_39,2024-08-09,Books,948.86,7,6642.02,Debit Card,Online,Cancelled,TRUE,33,Male,Lake Eric
T244305,C821,P431,STORE_3,2024-04-26,Home,234.76,7,1643.32,Paypal,Physical,Completed,FALSE,24,Male,Sharonburgh
T24432,C1833,P738,STORE_13,2023-10-12,Beauty,763.22,4,3052.88,Cash,Online,Completed,FALSE,24,Male,Crawfordton
T24433,C704,P725,STORE_48,2024-02-21,Books,740.88,2,1481.76,Credit Card,Physical,Completed,TRUE,78,Male,Taraton
T24440,C1851,P965,STORE_27,2024-02-27,Books,326.79,1,326.79,Cash,Physical,Cancelled,TRUE,62,Male,New Debra
T244543,C1591,P266,STORE_43,2024-07-28,Home,880.39,10,8803.9,Credit Card,Online,Cancelled,FALSE,33,Male,Jamesstad
T244560,C1881,P905,STORE_47,2024-08-11,Beauty,58.86,1,58.86,Cash,Physical,Completed,TRUE,56,Female,West Jonathan
T244565,C864,P723,STORE_37,2024-09-06,Clothing,241.69,6,1450.14,Credit Card,Physical,Completed,TRUE,62,Male,Powersview
T244569,C1310,P944,STORE_3,2024-01-12,Toys,429.94,6,2579.64,Paypal,Physical,Completed,TRUE,32,Female,West Debra
T244600,C260,P893,STORE_21,2024-05-24,Beauty,696.15,9,6265.35,Paypal,Physical,Completed,TRUE,19,Male,South Loganstad
T244610,C1830,P283,STORE_34,2024-08-09,Clothing,308.4,8,2467.2,Paypal,Online,Completed,TRUE,59,Male,Sloanmouth
T244615,C1185,P738,STORE_43,2024-04-09,Beauty,763.22,5,3816.1,Paypal,Online,Cancelled,TRUE,35,Male,Port Ambermouth
T244635,C1707,P723,STORE_5,2024-05-23,Clothing,241.69,6,1450.14,Debit Card,Physical,Cancelled,FALSE,36,Male,Jenniferstad
T244666,C826,P126,STORE_20,2024-04-05,Books,759.65,4,3038.6,Paypal,Physical,Cancelled,FALSE,68,Male,Zacharystad
T244695,C1871,P348,STORE_24,2023-11-13,Home,657.95,7,4605.65,Cash,Physical,Completed,TRUE,60,Female,Jenkinsland
T244711,C1744,P434,STORE_22,2024-07-26,Books,577.38,9,5196.42,Paypal,Physical,Cancelled,TRUE,52,Male,East Tammyville
T244713,C897,P613,STORE_23,2024-08-21,Beauty,577.38,10,5773.8,Credit Card,Online,Cancelled,TRUE,26,Male,Port Derrick
T244717,C324,P234,STORE_48,2023-11-22,Electronics,531.3,1,531.3,Paypal,Physical,Cancelled,TRUE,52,Female,New Michelle
T244731,C1071,P593,STORE_29,2024-05-01,Clothing,259.96,9,2339.64,Debit Card,Physical,Completed,FALSE,75,Male,West Pamela
T244783,C1226,P934,STORE_28,2024-03-27,Toys,241.69,2,483.38,Cash,Physical,Cancelled,FALSE,32,Female,Josephmouth
T244790,C1921,P337,STORE_50,2023-11-13,Books,763.22,8,6105.76,Paypal,Physical,Completed,FALSE,62,Female,Randyberg
T244824,C1514,P179,STORE_20,2024-07-22,Books,697.35,4,2789.4,Cash,Physical,Completed,FALSE,58,Female,Lake Brenda
T244839,C947,P799,STORE_15,2023-09-26,Books,621.67,2,1243.34,Cash,Physical,Completed,TRUE,31,Female,Sarahfort
T244842,C360,P406,STORE_48,2023-12-12,Toys,577.38,8,4619.04,Paypal,Physical,Completed,TRUE,29,Male,Westhaven
T244850,C727,P95,STORE_48,2024-01-02,Home,991.51,10,9915.1,Credit Card,Physical,Cancelled,TRUE,26,Male,West Paulbury
T244851,C438,P36,STORE_41,2023-10-24,Electronics,141.57,9,1274.13,Debit Card,Physical,Completed,TRUE,36,Female,Jonesport
T24487,C1638,P398,STORE_14,2024-05-16,Beauty,58.86,7,412.02,Credit Card,Physical,Completed,TRUE,57,Male,Chavezport
T244872,C585,P346,STORE_27,2023-11-22,Toys,160.33,9,1442.97,Debit Card,Physical,Completed,TRUE,54,Female,Briggsbury
T244908,C1923,P427,STORE_7,2023-11-26,Electronics,577.38,7,4041.66,Paypal,Physical,Completed,FALSE,60,Male,Ashleyside
T24495,C617,P917,STORE_47,2024-05-18,Clothing,624.45,8,4995.6,Paypal,Physical,Cancelled,TRUE,44,Female,New Jennaville
T244950,C1758,P1922,STORE_21,2024-07-01,Home,748.94,10,7489.4,Paypal,Physical,Completed,TRUE,53,Male,South Frederick
T244974,C1946,P54,STORE_36,2024-09-21,Clothing,879.28,2,1758.56,Cash,Physical,Completed,TRUE,74,Female,North Joel
T244975,C748,P205,STORE_26,2023-10-07,Home,577.38,8,4619.04,Credit Card,Physical,Completed,TRUE,35,Male,East Jennifer
T244986,C871,P629,STORE_14,2024-04-18,Toys,58.86,10,588.6,Debit Card,Physical,Completed,FALSE,63,Male,East Maryfurt
T244995,C1493,P3,STORE_7,2024-09-13,Beauty,529.42,1,529.42,Credit Card,Physical,Cancelled,FALSE,37,Male,Ronaldshire
T244997,C1813,P114,STORE_30,2024-09-04,Books,70.81,9,637.29,Debit Card,Physical,Cancelled,TRUE,21,Male,North David
T245019,C783,P472,STORE_17,2024-03-29,Beauty,113.77,9,1023.93,Paypal,Online,Cancelled,FALSE,18,Male,South Heatherhaven
T24503,C1772,P679,STORE_35,2024-08-08,Books,98.82,4,395.28,Credit Card,Online,Cancelled,FALSE,65,Male,Markmouth
T245076,C1337,P31,STORE_47,2024-05-26,Books,241.69,2,483.38,Credit Card,Physical,Completed,FALSE,64,Male,East Adrian
T245103,C468,P74,STORE_10,2024-07-10,Beauty,207.78,3,623.34,Paypal,Physical,Completed,TRUE,63,Male,North Mark
T245118,C1287,P816,STORE_31,2024-04-25,Clothing,234.76,9,2112.84,Debit Card,Physical,Cancelled,TRUE,38,Female,East Alexanderchester
T245137,C220,P133,STORE_8,2024-05-17,Toys,573.58,8,4588.64,Debit Card,Online,Cancelled,TRUE,80,Male,Anthonytown
T24514,C833,P978,STORE_35,2024-07-15,Electronics,879.28,9,7913.52,Cash,Online,Completed,TRUE,24,Female,South Jenniferstad
T245183,C1314,P6,STORE_27,2023-10-22,Toys,792.11,3,2376.33,Debit Card,Physical,Cancelled,TRUE,60,Male,Guzmanton
T245196,C1499,P569,STORE_14,2024-05-08,Electronics,673.73,1,673.73,Paypal,Physical,Completed,TRUE,80,Female,Lake Carolhaven
T245228,C1110,P425,STORE_10,2024-09-03,Beauty,113.77,4,455.08,Credit Card,Physical,Completed,TRUE,20,Male,West Zachary
T245245,C825,P653,STORE_10,2023-11-10,Clothing,927.1,5,4635.5,Debit Card,Physical,Completed,TRUE,23,Male,Williammouth
T245256,C1834,P276,STORE_41,2023-11-26,Electronics,141.57,7,990.99,Cash,Physical,Completed,TRUE,34,Male,Lake Carrie
T245267,C53,P138,STORE_30,2024-09-06,Beauty,763.22,5,3816.1,Credit Card,Physical,Completed,TRUE,58,Female,Nunezside
T245283,C240,P36,STORE_31,2024-09-12,Electronics,141.57,9,1274.13,Cash,Physical,Completed,TRUE,28,Female,Samuelmouth
T245326,C55,P799,STORE_7,2024-04-13,Books,621.67,2,1243.34,Cash,Physical,Completed,FALSE,74,Male,Stephaniestad
T245327,C1715,P935,STORE_25,2024-04-22,Books,135.89,5,679.45,Cash,Online,Cancelled,FALSE,71,Male,Chenborough
T245332,C488,P644,STORE_22,2024-07-14,Home,34.34,1,34.34,Debit Card,Physical,Cancelled,FALSE,73,Female,New Julie
T245343,C946,P7130,STORE_48,2024-08-14,Books,657.95,5,3289.75,Credit Card,Physical,Cancelled,TRUE,45,Male,Powellmouth
T24536,C526,P212,STORE_17,2024-08-22,Electronics,452.15,1,452.15,Credit Card,Online,Completed,TRUE,56,Female,Marcusshire
T245394,C1092,P702,STORE_1,2024-04-01,Clothing,763.22,9,6868.98,Cash,Online,Cancelled,FALSE,72,Male,West Andrewtown
T245397,C1335,P714,STORE_9,2024-01-11,Home,759.65,7,5317.55,Paypal,Online,Cancelled,FALSE,67,Female,New Andreaberg
T245408,C1228,P360,STORE_11,2024-08-13,Toys,34.34,4,137.36,Cash,Physical,Completed,TRUE,73,Female,Davishaven
T245432,C1595,P327,STORE_46,2024-05-24,Clothing,207.78,1,207.78,Cash,Physical,Completed,TRUE,28,Male,Briannaton
T245502,C277,P640,STORE_48,2024-02-14,Books,332.64,1,332.64,Paypal,Physical,Completed,FALSE,24,Male,Rodriguezbury
T245520,C1239,P769,STORE_44,2023-10-16,Beauty,429.94,4,1719.76,Paypal,Physical,Completed,TRUE,69,Female,Port Juan
T245529,C1564,P619,STORE_1,2023-10-17,Home,58.86,7,412.02,Credit Card,Online,Cancelled,TRUE,36,Male,Vasquezmouth
T245553,C1651,P593,STORE_34,2023-11-25,Clothing,259.96,8,2079.68,Debit Card,Online,Completed,FALSE,25,Male,Lake Cindyberg
T245573,C700,P932,STORE_19,2024-01-09,Books,759.65,10,7596.5,Cash,Physical,Completed,FALSE,54,Male,Martinville
T245615,C1091,P730,STORE_21,2024-02-14,Home,326.79,2,653.58,Cash,Physical,Completed,TRUE,25,Female,Herringburgh
T245631,C296,P348,STORE_25,2024-08-02,Home,657.95,2,1315.9,Debit Card,Online,Cancelled,TRUE,56,Male,East Robert
T245637,C323,P133,STORE_32,2024-09-02,Toys,573.58,6,3441.48,Credit Card,Online,Completed,TRUE,70,Female,Port Marybury
T245643,C1162,P250,STORE_31,2024-02-05,Beauty,531.3,10,5313,Cash,Physical,Cancelled,TRUE,36,Female,Riveramouth
T245665,C1616,P832,STORE_28,2024-06-05,Electronics,927.1,1,927.1,Paypal,Physical,Completed,TRUE,35,Male,Parkerview
T245673,C1257,P366,STORE_5,2024-02-20,Toys,767.45,7,5372.15,Debit Card,Physical,Completed,TRUE,61,Male,Port Lauramouth
T245676,C433,P619,STORE_41,2024-03-17,Home,58.86,7,412.02,Paypal,Physical,Completed,FALSE,80,Male,Jordanstad
T24570,C1071,P714,STORE_15,2024-03-31,Home,759.65,6,4557.9,Credit Card,Physical,Cancelled,FALSE,75,Male,West Pamela
T245711,C943,P327,STORE_1,2024-04-24,Clothing,207.78,7,1454.46,Cash,Online,Completed,TRUE,22,Female,South Jennifer
T245730,C1369,P427,STORE_35,2023-10-10,Electronics,577.38,4,2309.52,Debit Card,Online,Completed,TRUE,56,Male,Leefurt
T24575,C1212,P1988,STORE_27,2024-02-28,Books,429.33,3,1287.99,Paypal,Physical,Cancelled,TRUE,42,Male,Deanton
T245756,C449,P127,STORE_11,2024-04-05,Books,763.22,9,6868.98,Cash,Physical,Cancelled,TRUE,29,Male,Stevenshire
T245776,C824,P337,STORE_42,2023-10-15,Books,763.22,4,3052.88,Debit Card,Online,Completed,TRUE,68,Male,Joelton
T245780,C1148,P1875,STORE_20,2023-09-26,Beauty,523.11,9,4707.99,Paypal,Physical,Completed,TRUE,19,Male,North Brandonport
T245786,C1212,P537,STORE_15,2024-09-09,Beauty,531.3,1,531.3,Credit Card,Physical,Completed,TRUE,42,Male,Deanton
T245797,C1917,P349,STORE_32,2024-08-25,Toys,927.1,1,927.1,Cash,Online,Cancelled,FALSE,56,Male,Vincentchester
T24588,C323,P682,STORE_50,2024-09-04,Clothing,452.15,6,2712.9,Paypal,Physical,Completed,TRUE,70,Female,Port Marybury
T245881,C1916,P779,STORE_24,2023-10-30,Books,676.12,1,676.12,Paypal,Physical,Completed,TRUE,71,Female,South Madison
T245887,C1407,P719,STORE_22,2023-10-26,Toys,487.24,2,974.48,Debit Card,Physical,Cancelled,FALSE,35,Male,West Dennistown
T245902,C836,P3,STORE_30,2024-02-06,Beauty,529.42,3,1588.26,Debit Card,Physical,Cancelled,FALSE,54,Male,East Lisa
T245925,C1726,P456,STORE_47,2024-02-07,Toys,531.3,9,4781.7,Cash,Physical,Completed,FALSE,38,Male,Wesleymouth
T245929,C524,P266,STORE_3,2024-02-11,Home,880.39,9,7923.51,Paypal,Physical,Cancelled,TRUE,40,Female,Scottmouth
T245936,C1329,P55,STORE_48,2024-03-27,Books,507.17,10,5071.7,Debit Card,Physical,Completed,TRUE,67,Female,Tiffanyland
T245970,C761,P730,STORE_14,2023-10-16,Home,326.79,10,3267.9,Credit Card,Physical,Completed,TRUE,80,Male,Lake Tyler
T245979,C148,P346,STORE_3,2024-05-29,Toys,160.33,9,1442.97,Credit Card,Physical,Completed,TRUE,68,Female,Mariaville
T246058,C1873,P639,STORE_32,2024-08-01,Clothing,429.94,3,1289.82,Cash,Online,Completed,TRUE,31,Female,Yufort
T246125,C381,P102,STORE_25,2024-02-16,Clothing,504.81,1,504.81,Paypal,Online,Cancelled,FALSE,58,Male,North Davidton
T246128,C585,P564,STORE_43,2024-01-15,Clothing,577.38,9,5196.42,Credit Card,Online,Cancelled,TRUE,54,Female,Briggsbury
T246130,C1506,P708,STORE_41,2023-11-17,Books,879.28,5,4396.4,Cash,Physical,Completed,TRUE,74,Female,Vargasside
T246152,C1151,P882,STORE_46,2024-04-11,Clothing,577.38,2,1154.76,Paypal,Physical,Completed,TRUE,60,Male,New Mitchell
T246162,C1489,P988,STORE_33,2024-07-25,Home,572.63,8,4581.04,Debit Card,Online,Completed,TRUE,66,Male,West James
T246183,C1636,P988,STORE_5,2024-02-07,Home,572.63,1,572.63,Cash,Physical,Completed,TRUE,69,Male,Harrellmouth
T246187,C647,P446,STORE_17,2024-02-29,Beauty,748.94,3,2246.82,Credit Card,Online,Completed,FALSE,27,Female,East Ann
T246233,C918,P419,STORE_23,2023-10-06,Electronics,113.77,8,910.16,Paypal,Online,Cancelled,FALSE,56,Male,New Tinatown
T246247,C1291,P681,STORE_16,2024-01-10,Home,927.1,10,9271,Cash,Physical,Completed,TRUE,31,Male,Port Kendra
T246270,C1201,P127,STORE_16,2023-12-20,Books,763.22,7,5342.54,Cash,Physical,Completed,TRUE,51,Male,Hartbury
