transaction_id,customer_id,transaction_date,product_id,product_category,quantity,price_per_unit,total_amount,city,state
11170,C1848,2025-03-02,P100,Electronics,1,154.93,154.93,Chenmouth,Virginia
11171,C2853,2025-05-24,P202,Clothing,1,42.84,42.84,West Paulchester,New Mexico
11172,C1043,2025-02-16,P101,Electronics,3,334.18,1002.54,West Jonathanville,Louisiana
11173,C1853,2025-06-08,P501,Beauty,3,200.0,600.0,West Walterchester,California
11174,C2959,2025-03-30,P301,Home & Kitchen,5,298.95,1494.75,East Megan,Kansas
11175,C1129,2025-06-21,P502,Beauty,1,342.77,342.77,West Stephanieton,Mississippi
11176,C3869,2025-04-08,P401,Sports,3,25.21,75.63,East Amanda,Massachusetts
11177,C2731,2024-11-16,P401,Sports,5,387.2,1936.0,New Vanessa,Idaho
11178,C3805,2024-09-29,P502,Beauty,3,475.07,1425.21,Guerreroport,Florida
11179,C2996,2025-03-01,P400,Sports,4,28.95,115.8,Donnaside,Georgia
11180,C1339,2024-11-22,P101,Electronics,3,276.43,829.29,Brianborough,Maine
11181,C2381,2024-08-11,P202,Clothing,1,232.8,232.8,West Jonathanton,Wisconsin
11182,C2268,2024-07-15,P202,Clothing,4,26.83,107.32,Hendricksside,Missouri
11183,C2681,2025-04-24,P502,Beauty,4,116.11,464.44,Whiteton,Rhode Island
11184,C3765,2025-05-17,P100,Electronics,2,300.78,601.56,Meyermouth,Nevada
11185,C1742,2025-02-20,P102,Electronics,4,43.86,175.44,West Morganside,Oklahoma
11186,C3194,2025-01-29,P401,Sports,5,200.21,1001.05,North Roger,West Virginia
11187,C3116,2025-03-26,P101,Electronics,5,67.66,338.3,West Ricardomouth,New Mexico
11188,C1666,2024-12-10,P400,Sports,4,153.76,615.04,Jacobhaven,New Jersey
11189,C1449,2025-05-09,P101,Electronics,5,172.39,861.95,Randymouth,West Virginia
11190,C2020,2024-09-27,P200,Clothing,2,246.25,492.5,Lake Jameschester,Michigan
11191,C1179,2024-09-10,P101,Electronics,2,388.51,777.02,Browningburgh,New York
11192,C3797,2025-06-13,P300,Home & Kitchen,2,176.63,353.26,Transhire,West Virginia
11193,C3870,2025-05-02,P501,Beauty,2,359.78,719.56,West Joseph,New York
11194,C3478,2024-07-30,P100,Electronics,2,78.21,156.42,Stephenborough,Ohio
11195,C3862,2025-04-10,P500,Beauty,4,253.11,1012.44,Ricetown,California
11196,C2508,2024-12-06,P400,Sports,5,449.87,2249.35,Madisontown,Connecticut
11197,C2142,2024-09-11,P500,Beauty,4,242.09,968.36,Duncanfurt,Texas
11198,C1357,2025-02-03,P402,Sports,4,42.8,171.2,Garciamouth,Alabama
11199,C3077,2024-12-11,P302,Home & Kitchen,3,242.57,727.71,Natashatown,Mississippi
11200,C1353,2024-07-23,P200,Clothing,1,21.81,21.81,West Ashley,New Jersey
11201,C3236,2024-07-30,P500,Beauty,2,228.59,457.18,North Jason,Minnesota
11202,C3688,2025-01-19,P302,Home & Kitchen,3,244.16,732.48,Hofurt,Indiana
11203,C1162,2025-02-26,P202,Clothing,4,66.77,267.08,North James,Florida
11204,C3873,2025-05-17,P200,Clothing,2,157.17,314.34,South Nathan,Maryland
11205,C1049,2025-04-06,P400,Sports,3,39.4,118.2,Lake Samuelhaven,Hawaii
11206,C1036,2024-07-29,P102,Electronics,3,296.93,890.79,Lake Dana,South Dakota
11207,C2967,2025-05-09,P300,Home & Kitchen,3,461.16,1383.48,New Erin,Kansas
11208,C1877,2025-04-30,P200,Clothing,4,244.35,977.4,Dianafurt,Iowa
11209,C3568,2024-11-11,P100,Electronics,4,280.99,1123.96,Lake Aaron,New Mexico
11210,C3088,2024-11-07,P500,Beauty,2,336.87,673.74,Port Patrickburgh,Oklahoma
11211,C1297,2025-04-04,P200,Clothing,4,261.56,1046.24,Lake Edward,Georgia
11212,C2693,2024-08-17,P500,Beauty,2,317.2,634.4,Castillotown,Kentucky
11213,C2768,2025-06-28,P300,Home & Kitchen,3,209.13,627.39,Port Katelynside,Michigan
11214,C3751,2024-12-20,P101,Electronics,4,23.56,94.24,New Travis,Idaho
11215,C1920,2024-09-28,P301,Home & Kitchen,4,307.15,1228.6,Perryville,Wisconsin
11216,C3087,2025-04-04,P201,Clothing,5,475.2,2376.0,Greenfort,New York
11217,C3135,2025-02-22,P402,Sports,2,128.26,256.52,Bradshawstad,Michigan
11218,C1126,2025-02-08,P301,Home & Kitchen,1,222.04,222.04,North Williamhaven,Arizona
11219,C1596,2025-04-04,P400,Sports,5,51.57,257.85,West Ericshire,Oregon
11220,C2902,2024-07-31,P101,Electronics,3,202.7,608.1,Michaelfort,Pennsylvania
11221,C2262,2025-02-20,P301,Home & Kitchen,5,306.59,1532.95,North Barbara,Wyoming
11222,C3819,2024-08-09,P402,Sports,4,199.19,796.76,Martinport,Tennessee
11223,C3478,2024-07-21,P502,Beauty,5,462.49,2312.45,Port Derektown,Kentucky
11224,C2380,2025-06-16,P502,Beauty,5,77.26,386.3,Lake Brandonton,South Carolina
11225,C3182,2025-07-06,P102,Electronics,4,487.86,1951.44,Lawrencestad,Alabama
11226,C2098,2025-07-03,P502,Beauty,1,133.28,133.28,East Cory,Alaska
11227,C2282,2025-02-12,P301,Home & Kitchen,5,261.62,1308.1,Hansonview,Pennsylvania
11228,C2254,2025-01-01,P300,Home & Kitchen,5,103.72,518.6,Justinhaven,California
11229,C2140,2025-02-08,P201,Clothing,5,341.29,1706.45,Port Maria,Massachusetts
11230,C1771,2024-08-26,P302,Home & Kitchen,4,338.15,1352.6,South Kellytown,Oklahoma
11231,C3809,2025-06-07,P500,Beauty,3,103.08,309.24,Keithshire,Wyoming
11232,C1837,2024-12-30,P302,Home & Kitchen,5,280.92,1404.6,Lake Jenniferhaven,Louisiana
11233,C3967,2025-04-09,P402,Sports,5,94.97,474.85,Lake Susan,South Dakota
11234,C3594,2025-06-17,P302,Home & Kitchen,2,110.81,221.62,Singletonton,Utah
11235,C2604,2025-03-03,P300,Home & Kitchen,4,193.75,775.0,North Jared,Utah
11236,C2880,2025-04-15,P402,Sports,3,466.92,1400.76,Catherinestad,Georgia
11237,C1295,2024-08-17,P501,Beauty,2,134.82,269.64,East Ashleyview,Nevada
11238,C2610,2025-04-19,P300,Home & Kitchen,4,408.43,1633.72,Charlesshire,Wyoming
11239,C2043,2025-04-02,P100,Electronics,2,407.88,815.76,Meganmouth,Indiana
11240,C2134,2024-10-09,P401,Sports,5,295.96,1479.8,Kimberlybury,Illinois
11241,C1208,2024-08-03,P502,Beauty,4,107.6,430.4,North Sabrinashire,Hawaii
11242,C2951,2025-06-07,P402,Sports,4,301.68,1206.72,Garciaborough,Virginia
11243,C1741,2025-03-21,P401,Sports,3,68.53,205.59,Port Vanessashire,Montana
11244,C1287,2024-12-14,P101,Electronics,1,30.11,30.11,New Katherine,Missouri
11245,C1521,2025-04-12,P300,Home & Kitchen,5,272.26,1361.3,Morganshire,Georgia
11246,C3704,2025-01-30,P102,Electronics,4,110.4,441.6,Lindsaybury,Oklahoma
11247,C3557,2024-12-10,P500,Beauty,1,64.6,64.6,South Deanna,Virginia
11248,C1902,2024-09-17,P301,Home & Kitchen,4,127.93,511.72,Port Sean,Minnesota
11249,C3263,2024-09-20,P502,Beauty,5,378.35,1891.75,Port Paulamouth,New Jersey
11250,C3392,2025-06-05,P300,Home & Kitchen,2,21.25,42.5,Susanport,Michigan
11251,C2569,2025-04-02,P300,Home & Kitchen,2,404.8,809.6,Port David,Wisconsin
11252,C1656,2024-08-24,P202,Clothing,5,18.55,92.75,Johnborough,Maine
11253,C2104,2025-04-29,P102,Electronics,5,489.55,2447.75,Millerhaven,Iowa
11254,C2664,2025-06-12,P400,Sports,1,130.63,130.63,North Christinatown,Indiana
11255,C1710,2024-08-07,P200,Clothing,4,308.71,1234.84,Melissaside,Tennessee
11256,C3749,2024-12-06,P201,Clothing,1,11.55,11.55,Fordville,Arizona
11257,C2583,2025-05-12,P301,Home & Kitchen,5,431.84,2159.2,Lake Annette,Kentucky
11258,C1335,2025-06-17,P400,Sports,2,59.18,118.36,North Chloe,Michigan
11259,C2574,2025-05-30,P402,Sports,4,226.84,907.36,West Elizabethchester,West Virginia
11260,C2112,2025-03-30,P501,Beauty,1,275.22,275.22,Randyton,Hawaii
11261,C3146,2025-06-18,P202,Clothing,4,223.96,895.84,Perryton,Illinois
11262,C3521,2025-01-03,P301,Home & Kitchen,1,254.53,254.53,Port Maryview,Louisiana
11263,C1591,2025-02-20,P401,Sports,5,110.68,553.4,Evanschester,Wyoming
11264,C2654,2025-02-23,P102,Electronics,4,92.51,370.04,Thomasstad,Nebraska
11265,C2122,2025-01-16,P200,Clothing,3,183.1,549.3,Codyport,Illinois
11266,C2554,2024-09-05,P202,Clothing,3,450.24,1350.72,Jeanettehaven,New Hampshire
11267,C3307,2025-06-15,P501,Beauty,1,346.38,346.38,Port Matthewmouth,Hawaii
11268,C1089,2025-06-26,P202,Clothing,1,231.6,231.6,Lloydton,Maryland
11269,C1083,2025-04-17,P402,Sports,3,186.17,558.51,Davisfurt,Kentucky
11270,C1366,2024-08-02,P401,Sports,4,455.5,1822.0,Lake Brandon,Alabama
11271,C2501,2024-10-06,P401,Sports,3,121.99,365.97,New Derekfort,Vermont
11272,C3398,2025-05-04,P301,Home & Kitchen,2,92.59,185.18,Calvinton,Montana
11273,C1148,2025-05-29,P502,Beauty,5,406.97,2034.85,Williamhaven,Wisconsin
11274,C1368,2024-12-22,P401,Sports,1,382.75,382.75,Cherylmouth,Montana
11275,C1205,2024-11-03,P200,Clothing,5,350.7,1753.5,Phillipsfurt,Indiana
11276,C2855,2024-07-16,P300,Home & Kitchen,5,466.68,2333.4,Martinborough,Hawaii
11277,C2140,2025-01-10,P201,Clothing,2,430.67,861.34,Amberton,Nevada
11278,C3132,2024-09-14,P200,Clothing,4,162.68,650.72,Austinshire,Tennessee
11279,C3345,2025-01-01,P100,Electronics,1,314.26,314.26,Whitefurt,Tennessee
11280,C2733,2024-11-16,P201,Clothing,5,240.42,1202.1,Martinezchester,New Jersey
11281,C1800,2025-01-11,P200,Clothing,1,405.79,405.79,North Sandra,Alabama
11282,C1415,2025-04-16,P502,Beauty,1,43.02,43.02,South Nathaniel,North Dakota
11283,C2894,2024-11-26,P300,Home & Kitchen,5,70.83,354.15,Timothyport,Montana
11284,C1765,2025-02-08,P501,Beauty,2,84.83,169.66,Louisside,Alaska
11285,C2115,2025-01-15,P200,Clothing,3,429.15,1287.45,Troyburgh,Texas
11286,C1232,2024-08-24,P500,Beauty,5,257.21,1286.05,East Jasmine,Arizona
11287,C1638,2025-01-18,P400,Sports,2,33.69,67.38,Rogershaven,Kentucky
11288,C3350,2025-06-08,P200,Clothing,5,418.8,2094.0,Jackport,New Mexico
11289,C3909,2024-09-22,P301,Home & Kitchen,2,232.92,465.84,North Nicole,North Carolina
11290,C3482,2024-10-05,P102,Electronics,2,89.42,178.84,Torresmouth,Michigan
11291,C2176,2025-06-27,P100,Electronics,4,76.59,306.36,Martinfort,New Hampshire
11292,C2617,2025-05-25,P402,Sports,4,341.99,1367.96,Kelleybury,Wisconsin
11293,C2911,2025-04-08,P502,Beauty,4,445.51,1782.04,North Deborah,Nebraska
11294,C2659,2024-08-13,P501,Beauty,5,292.96,1464.8,North Alyssastad,South Carolina
11295,C3046,2024-08-28,P302,Home & Kitchen,4,91.78,367.12,South Jesse,Nevada
11296,C2505,2024-09-08,P200,Clothing,2,45.97,91.94,North John,New Mexico
11297,C2567,2024-07-29,P300,Home & Kitchen,5,453.04,2265.2,New Adamland,South Dakota
11298,C2995,2025-06-05,P401,Sports,3,21.7,65.1,Hoffmanhaven,Oklahoma
11299,C3615,2024-10-30,P200,Clothing,2,223.41,446.82,Draketon,Montana
11300,C1572,2025-05-14,P201,Clothing,5,397.36,1986.8,New Taraport,Michigan
11301,C1930,2025-06-11,P301,Home & Kitchen,2,79.73,159.46,Lake Devinside,West Virginia
11302,C3919,2024-08-23,P401,Sports,4,205.63,822.52,New Jason,Massachusetts
11303,C2703,2024-09-24,P401,Sports,2,237.02,474.04,New Connor,Maryland
11304,C1414,2024-07-20,P100,Electronics,2,449.55,899.1,Wilkersonton,New Jersey
11305,C2583,2025-06-22,P301,Home & Kitchen,1,181.77,181.77,North Nicholasborough,California
11306,C3099,2025-05-11,P400,Sports,5,154.04,770.2,New Donna,Rhode Island
11307,C2963,2025-03-19,P501,Beauty,1,467.65,467.65,Lake Danny,California
11308,C3075,2025-02-21,P101,Electronics,3,104.8,314.4,Hernandezburgh,New York
11309,C3912,2025-01-13,P200,Clothing,1,81.51,81.51,Cordovaland,South Dakota
11310,C1895,2025-06-13,P501,Beauty,1,22.09,22.09,Port Ruben,Missouri
11311,C2368,2024-09-05,P501,Beauty,1,229.7,229.7,Johnbury,New Jersey
11312,C2167,2024-08-09,P501,Beauty,3,314.67,944.01,Meganville,Missouri
11313,C2795,2025-03-01,P300,Home & Kitchen,5,296.95,1484.75,East Michael,Alaska
11314,C3244,2024-09-27,P401,Sports,5,27.72,138.6,New Lisabury,Maine
11315,C1628,2025-01-30,P502,Beauty,1,499.34,499.34,North Jameston,Arkansas
11316,C3601,2025-01-08,P401,Sports,4,368.41,1473.64,Fostermouth,Wyoming
11317,C1804,2025-01-24,P300,Home & Kitchen,2,383.43,766.86,Donaldtown,Mississippi
11318,C1902,2024-11-22,P102,Electronics,4,145.12,580.48,Steveborough,Louisiana
11319,C1544,2024-12-19,P100,Electronics,3,15.94,47.82,South Joseph,Nebraska
11320,C1621,2025-02-08,P201,Clothing,5,104.9,524.5,Fieldstown,West Virginia
11321,C1862,2025-03-19,P402,Sports,5,135.02,675.1,Dariusstad,Maine
11322,C2087,2024-08-02,P100,Electronics,2,430.83,861.66,Stevensport,North Carolina
11323,C1678,2025-01-14,P400,Sports,2,239.47,478.94,West Anthony,Utah
11324,C2403,2025-03-04,P400,Sports,1,338.01,338.01,Lake Racheltown,Maryland
11325,C2057,2024-10-12,P502,Beauty,3,426.79,1280.37,Maloneton,Virginia
11326,C2354,2025-07-03,P502,Beauty,5,445.69,2228.45,Jamesshire,Minnesota
11327,C3935,2024-07-31,P302,Home & Kitchen,2,337.2,674.4,Glennstad,Connecticut
11328,C2004,2024-08-07,P502,Beauty,3,405.03,1215.09,Port Haileyhaven,Maine
11329,C2344,2024-10-18,P200,Clothing,4,246.86,987.44,Lake Alyssa,Mississippi
11330,C2657,2024-09-25,P501,Beauty,4,486.65,1946.6,Lake Todd,Florida
11331,C2055,2024-08-16,P102,Electronics,3,402.82,1208.46,Ramostown,Arkansas
11332,C1896,2025-03-06,P100,Electronics,5,119.58,597.9,East Thomas,South Carolina
11333,C3856,2025-07-04,P201,Clothing,2,463.77,927.54,Angelabury,Kentucky
11334,C2637,2025-05-05,P502,Beauty,3,212.2,636.6,North Ernestmouth,Rhode Island
11335,C1993,2025-06-05,P402,Sports,3,156.55,469.65,Watkinsberg,Georgia
11336,C3715,2024-10-22,P202,Clothing,4,474.76,1899.04,New Charles,Iowa
11337,C2770,2024-12-04,P101,Electronics,1,223.46,223.46,Patriciamouth,Wyoming
11338,C2367,2025-01-28,P201,Clothing,4,489.4,1957.6,Stanleyborough,Minnesota
11339,C3014,2025-01-15,P300,Home & Kitchen,3,125.48,376.44,South Kristin,Indiana
11340,C1963,2025-04-22,P402,Sports,2,208.61,417.22,Lake Kellyland,Massachusetts
11341,C2376,2025-05-09,P300,Home & Kitchen,5,404.22,2021.1,New Heatherfort,Louisiana
11342,C1339,2025-05-06,P202,Clothing,3,300.79,902.37,Port Josephmouth,Delaware
11343,C1034,2025-06-21,P100,Electronics,1,400.14,400.14,East James,Kentucky
11344,C1378,2025-06-20,P202,Clothing,4,251.4,1005.6,Amandashire,Michigan
11345,C1133,2024-12-06,P200,Clothing,1,240.89,240.89,New Tiffany,Arizona
11346,C3867,2025-03-30,P201,Clothing,3,342.58,1027.74,Jimstad,Wyoming
11347,C1676,2024-09-08,P302,Home & Kitchen,5,52.88,264.4,New Sethport,Michigan
11348,C3387,2024-10-25,P301,Home & Kitchen,1,29.08,29.08,North Jenniferbury,Texas
11349,C1787,2024-11-10,P100,Electronics,5,10.1,50.5,Dianeland,Vermont
11350,C3430,2025-03-30,P201,Clothing,4,62.69,250.76,Carlyfort,Arizona
11351,C3509,2024-08-15,P302,Home & Kitchen,5,45.12,225.6,Lake Elizabeth,Michigan
11352,C2064,2025-03-17,P300,Home & Kitchen,1,236.54,236.54,Torresport,Colorado
11353,C3484,2025-02-02,P202,Clothing,5,57.1,285.5,South Samuel,New Hampshire
11354,C2387,2025-05-25,P202,Clothing,3,25.7,77.1,New Sherylhaven,Massachusetts
11355,C2469,2024-07-24,P202,Clothing,4,407.03,1628.12,Valerieville,North Carolina
11356,C2642,2024-10-14,P501,Beauty,3,330.21,990.63,Jacquelineton,Massachusetts
11357,C1862,2025-01-05,P400,Sports,3,336.47,1009.41,Nguyentown,Iowa
11358,C1150,2025-04-24,P201,Clothing,2,354.58,709.16,Russellstad,Mississippi
11359,C1604,2025-05-14,P100,Electronics,5,438.82,2194.1,Lake Amber,Oklahoma
11360,C1300,2024-07-28,P101,Electronics,2,83.17,166.34,Jenniferfurt,Kansas
11361,C3943,2025-01-15,P301,Home & Kitchen,3,293.84,881.52,Laurachester,Maine
11362,C3639,2024-08-29,P401,Sports,4,70.08,280.32,North Charles,Utah
11363,C3904,2025-06-03,P502,Beauty,5,158.25,791.25,East Denisehaven,Tennessee
11364,C2600,2024-09-14,P201,Clothing,1,188.46,188.46,Martinburgh,Connecticut
11365,C2032,2025-04-29,P201,Clothing,1,33.97,33.97,East Roger,Maryland
11366,C2628,2024-11-29,P400,Sports,4,237.12,948.48,South Josechester,Michigan
11367,C3897,2025-02-21,P301,Home & Kitchen,2,409.73,819.46,North Melissahaven,New Jersey
11368,C3320,2024-12-07,P402,Sports,3,479.45,1438.35,Kristenbury,Ohio
11369,C2703,2025-01-14,P200,Clothing,2,477.6,955.2,Hardingview,Arizona
11370,C1574,2024-09-12,P101,Electronics,3,82.6,247.8,Evelynhaven,Delaware
11371,C2138,2025-06-11,P202,Clothing,5,252.73,1263.65,South Rickystad,North Carolina
11372,C1037,2025-01-01,P202,Clothing,2,214.76,429.52,North Oliviaborough,Iowa
11373,C2527,2025-01-03,P302,Home & Kitchen,3,402.1,1206.3,South Sierra,Arkansas
11374,C3052,2024-12-17,P300,Home & Kitchen,1,246.57,246.57,Melindaville,Ohio
11375,C3697,2025-01-11,P200,Clothing,2,172.93,345.86,Natashamouth,Florida
11376,C3165,2025-02-15,P501,Beauty,5,201.44,1007.2,Francoburgh,Idaho
11377,C3995,2025-04-07,P502,Beauty,5,106.36,531.8,Rachelland,New Mexico
11378,C3206,2025-07-01,P101,Electronics,5,278.09,1390.45,East Kimtown,Kansas
11379,C2668,2025-01-15,P400,Sports,3,172.98,518.94,Ellisonchester,California
11380,C2709,2024-08-15,P502,Beauty,1,242.51,242.51,Michaelshire,Wisconsin
11381,C2290,2024-11-19,P402,Sports,5,123.16,615.8,Stanleyton,Mississippi
11382,C3670,2024-10-29,P500,Beauty,4,139.7,558.8,North Michellehaven,Oregon
11383,C2086,2025-05-19,P100,Electronics,5,134.53,672.65,New Rachelmouth,Pennsylvania
11384,C2840,2025-05-14,P102,Electronics,2,29.87,59.74,Hannahton,Oklahoma
11385,C1311,2025-05-01,P201,Clothing,1,220.71,220.71,Eatonmouth,Alaska
11386,C1066,2024-11-27,P302,Home & Kitchen,5,470.56,2352.8,East Teresa,Arkansas
11387,C3716,2025-03-28,P502,Beauty,3,386.76,1160.28,Jordanburgh,Texas
11388,C3708,2024-11-17,P101,Electronics,5,114.57,572.85,Port Kristine,Pennsylvania
11389,C2593,2024-11-09,P501,Beauty,1,429.06,429.06,Lake Nicoleborough,Georgia
11390,C3687,2024-12-21,P502,Beauty,3,96.85,290.55,West Caroltown,California
11391,C3649,2024-11-24,P200,Clothing,4,49.04,196.16,North Tracybury,Indiana
11392,C3994,2024-09-30,P201,Clothing,1,58.74,58.74,Coxtown,Delaware
11393,C2702,2024-11-17,P300,Home & Kitchen,3,339.19,1017.57,Lake Cassiestad,Massachusetts
11394,C2480,2025-05-27,P201,Clothing,2,367.29,734.58,Stevensberg,Virginia
11395,C3832,2025-02-20,P101,Electronics,3,498.96,1496.88,Williamsburgh,Massachusetts
11396,C1637,2024-10-16,P502,Beauty,1,47.35,47.35,North Jason,Indiana
11397,C2106,2024-09-20,P100,Electronics,2,42.33,84.66,Steelefurt,West Virginia
11398,C3049,2025-06-11,P200,Clothing,4,175.39,701.56,East Heather,New Mexico
11399,C3736,2024-09-30,P501,Beauty,5,69.83,349.15,Richardtown,South Carolina
11400,C1376,2024-08-07,P501,Beauty,1,184.57,184.57,North Laura,Nevada
11401,C3233,2024-09-05,P300,Home & Kitchen,4,405.23,1620.92,East Christinetown,South Carolina
11402,C3540,2025-03-29,P302,Home & Kitchen,1,456.35,456.35,New Sarah,New Jersey
11403,C1656,2024-08-13,P100,Electronics,2,81.45,162.9,Spencerfurt,Washington
11404,C3586,2024-09-29,P502,Beauty,5,105.14,525.7,North Jeanettestad,Illinois
11405,C2771,2025-05-02,P300,Home & Kitchen,3,428.22,1284.66,New Billymouth,Kentucky
11406,C1778,2024-11-24,P102,Electronics,4,114.06,456.24,New Johntown,Oregon
11407,C3856,2025-05-08,P502,Beauty,4,389.0,1556.0,Josephland,Vermont
11408,C3024,2025-04-30,P102,Electronics,2,418.91,837.82,South James,South Carolina
11409,C2510,2025-04-15,P501,Beauty,4,167.88,671.52,Meyermouth,New York
11410,C1015,2025-02-02,P200,Clothing,1,231.93,231.93,South Damonbury,Delaware
11411,C2525,2024-12-10,P501,Beauty,1,493.95,493.95,Lake Katelyn,Connecticut
11412,C2898,2024-12-16,P301,Home & Kitchen,1,485.1,485.1,East Andreafurt,Colorado
11413,C3299,2025-03-04,P100,Electronics,1,301.38,301.38,Cantuchester,Indiana
11414,C3267,2025-02-05,P102,Electronics,2,241.98,483.96,Parksshire,Oklahoma
11415,C1133,2025-02-18,P502,Beauty,3,68.68,206.04,Melissaburgh,Virginia
11416,C2743,2024-11-08,P300,Home & Kitchen,3,273.17,819.51,Lake Christinachester,Kentucky
11417,C2229,2025-03-30,P300,Home & Kitchen,1,36.91,36.91,South Jenniferchester,Colorado
11418,C1626,2024-11-30,P202,Clothing,3,409.69,1229.07,Craigtown,New Jersey
11419,C3174,2025-01-05,P301,Home & Kitchen,4,490.84,1963.36,East Angelhaven,New Mexico
11420,C2228,2024-11-10,P300,Home & Kitchen,4,161.11,644.44,South Christopherland,New Mexico
11421,C2342,2025-03-14,P400,Sports,1,490.81,490.81,West David,Connecticut
11422,C3150,2024-12-31,P202,Clothing,1,436.06,436.06,Port Robert,Minnesota
11423,C1389,2024-08-05,P502,Beauty,1,187.64,187.64,Jesusstad,Nebraska
11424,C1748,2024-07-13,P301,Home & Kitchen,3,445.32,1335.96,West Michael,Oklahoma
11425,C1948,2025-02-21,P500,Beauty,5,402.18,2010.9,Mendozamouth,California
11426,C3253,2024-12-10,P101,Electronics,3,422.32,1266.96,Harveyside,New Mexico
11427,C3828,2025-05-22,P500,Beauty,5,468.25,2341.25,Michaelhaven,North Dakota
11428,C1411,2024-12-15,P501,Beauty,5,332.37,1661.85,North Vicki,West Virginia
11429,C2721,2024-11-09,P400,Sports,3,460.23,1380.69,North Jameston,South Carolina
11430,C1213,2025-03-04,P102,Electronics,3,141.83,425.49,North Sheila,West Virginia
11431,C3409,2025-03-14,P200,Clothing,1,475.0,475.0,Moorechester,Nebraska
11432,C2479,2024-07-12,P100,Electronics,4,30.84,123.36,Kurtmouth,Pennsylvania
11433,C3420,2024-07-16,P402,Sports,1,139.5,139.5,Joneschester,Kentucky
11434,C1758,2025-07-05,P500,Beauty,1,173.69,173.69,Powellland,Hawaii
11435,C1068,2024-10-24,P502,Beauty,1,319.11,319.11,Haneyport,Montana
11436,C3795,2025-02-03,P400,Sports,2,92.99,185.98,Stevenberg,Tennessee
11437,C3142,2024-11-15,P500,Beauty,4,12.59,50.36,Hickmanhaven,Missouri
11438,C1974,2024-07-11,P302,Home & Kitchen,2,251.4,502.8,Melissaville,Utah
11439,C2591,2024-10-20,P101,Electronics,2,310.5,621.0,Benjaminchester,New York
11440,C2656,2025-01-24,P202,Clothing,3,178.69,536.07,Port Kimberly,Mississippi
11441,C2020,2025-02-07,P501,Beauty,5,150.95,754.75,Johnsonmouth,Nevada
11442,C3479,2024-08-01,P500,Beauty,4,134.95,539.8,Port Robertfort,Kansas
11443,C1783,2024-09-16,P400,Sports,1,208.72,208.72,Jaredchester,Kentucky
11444,C3624,2025-05-06,P302,Home & Kitchen,2,292.54,585.08,East Lindaside,Oregon
11445,C1164,2024-11-10,P500,Beauty,2,74.9,149.8,Susanview,Massachusetts
11446,C3801,2024-11-10,P200,Clothing,1,368.31,368.31,South Anthony,Mississippi
11447,C1461,2024-09-01,P400,Sports,2,145.51,291.02,North Anthonyshire,Kansas
11448,C3851,2025-03-08,P500,Beauty,2,361.45,722.9,West Cynthia,Wyoming
11449,C2831,2024-09-02,P101,Electronics,1,177.26,177.26,North John,Rhode Island
11450,C2331,2025-05-23,P200,Clothing,1,435.71,435.71,Susanmouth,California
11451,C2816,2024-09-30,P401,Sports,5,343.35,1716.75,New Kimberly,Washington
