loyalty_id,customer_id,loyalty_signup_date,loyalty_tier,total_points
L8138,C1331,2025/03/03,Platinum,4138
L8139,C2621,2023/12/17,Gold,9137
L8140,C3527,2024/02/27,Gold,3425
L8141,C2866,2024/02/11,Gold,748
L8142,C2877,2024/11/01,Silver,65
L8143,C2974,2024/09/28,Platinum,8547
L8144,C1710,2024/04/21,Platinum,1859
L8145,C3412,2024/12/27,Platinum,8154
L8146,C2362,2025/02/25,Platinum,9564
L8147,C1533,2025/06/17,Platinum,3116
L8148,C3989,2025/06/12,Silver,4099
L8149,C2691,2024/04/08,Gold,8721
L8150,C3068,2024/10/19,Gold,3563
L8151,C3359,2024/04/16,Silver,1481
L8152,C1741,2025/05/22,Gold,8855
L8153,C2827,2025/02/28,Platinum,443
L8154,C3934,2025/01/07,Platinum,7722
L8155,C1746,2024/02/18,Silver,6586
L8156,C3152,2023/12/16,Platinum,1028
L8157,C3744,2024/07/02,Gold,7591
L8158,C3458,2023/09/14,Platinum,4743
L8159,C1775,2025/03/16,Silver,2930
L8160,C2625,2024/12/28,Gold,7880
L8161,C2013,2023/10/16,Platinum,7146
L8162,C3143,2023/12/07,Platinum,92
L8163,C3297,2024/02/08,Silver,2059
L8164,C2674,2023/10/15,Platinum,1466
L8165,C3127,2025/03/12,Platinum,56
L8166,C2884,2024/06/05,Platinum,608
L8167,C1186,2024/03/29,Gold,7251
L8168,C2222,2025/05/02,Platinum,5714
L8169,C1434,2024/04/18,Platinum,514
L8170,C1313,2024/04/24,Gold,5254
L8171,C1439,2024/07/10,Gold,7481
L8172,C2570,2023/09/13,Platinum,8986
L8173,C2013,2024/02/10,Gold,2111
L8174,C2555,2025/03/26,Platinum,41
L8175,C1999,2024/11/26,Gold,9386
L8176,C1346,2024/11/10,Silver,868
L8177,C1374,2025/05/06,Gold,1459
L8178,C2317,2025/01/06,Silver,122
L8179,C1925,2023/08/25,Platinum,8260
L8180,C1611,2024/12/20,Platinum,2618
L8181,C2680,2025/04/10,Gold,7253
L8182,C1495,2024/03/01,Gold,2371
L8183,C1318,2023/09/25,Silver,188
L8184,C2070,2024/09/20,Gold,931
L8185,C2161,2024/03/24,Platinum,9068
L8186,C3620,2024/09/12,Gold,4756
L8187,C2605,2025/02/13,Platinum,7083
L8188,C1400,2024/11/05,Silver,5271
L8189,C3416,2025/03/15,Platinum,1086
L8190,C1709,2025/01/14,Silver,8047
L8191,C2684,2025/04/10,Gold,7783
L8192,C1555,2024/07/10,Gold,535
L8193,C2333,2024/07/01,Gold,8501
L8194,C2788,2023/10/07,Gold,5600
L8195,C3833,2024/06/11,Silver,71
L8196,C2336,2023/12/28,Gold,9120
L8197,C1888,2023/09/03,Gold,5056
L8198,C2638,2025/01/15,Platinum,717
L8199,C2740,2024/08/07,Gold,8145
L8200,C2694,2023/09/12,Gold,987
L8201,C2527,2023/11/13,Platinum,15
L8202,C3612,2023/10/25,Platinum,4683
L8203,C2081,2025/04/24,Silver,9034
L8204,C2020,2023/09/25,Silver,6386
L8205,C3395,2023/09/28,Silver,1222
L8206,C2361,2025/06/26,Platinum,2250
L8207,C2675,2024/12/25,Silver,6569
L8208,C2222,2024/06/06,Gold,1642
L8209,C2734,2025/04/22,Silver,3033
L8210,C1044,2024/11/16,Silver,4280
L8211,C2537,2023/08/26,Platinum,4649
L8212,C1940,2024/03/18,Platinum,9692
L8213,C2384,2024/03/15,Gold,8152
L8214,C2830,2023/09/09,Platinum,1277
L8215,C3640,2025/01/27,Gold,531
L8216,C2075,2024/01/20,Platinum,505
L8217,C2504,2023/12/30,Gold,3853
L8218,C2340,2025/06/20,Platinum,8198
L8219,C2072,2023/10/05,Gold,5647
L8220,C2084,2025/05/22,Platinum,2027
L8221,C1516,2024/03/06,Gold,6636
L8222,C1385,2024/05/18,Platinum,5325
L8223,C2880,2023/07/19,Silver,9587
L8224,C3184,2024/05/09,Silver,7801
L8225,C1539,2023/09/16,Platinum,114
L8226,C3156,2024/01/12,Platinum,2789
L8227,C3408,2023/12/24,Silver,3457
L8228,C1490,2023/07/19,Platinum,8784
L8229,C1435,2023/09/03,Silver,5906
L8230,C2493,2024/07/10,Platinum,1552
L8231,C1082,2024/02/23,Platinum,3666
L8232,C3328,2025/04/09,Silver,9409
L8233,C3194,2025/03/05,Platinum,62
L8234,C3929,2025/01/29,Silver,2797
L8235,C3620,2024/10/31,Gold,4839
L8236,C1677,2023/08/28,Platinum,7014
L8237,C2227,2024/07/03,Platinum,4342
L8238,C2047,2023/07/24,Platinum,4838
L8239,C2977,2025/01/20,Gold,7047
L8240,C3687,2024/02/23,Silver,4859
L8241,C1746,2024/03/18,Gold,8691
L8242,C2359,2023/10/22,Gold,3952
L8243,C2240,2023/11/18,Gold,865
L8244,C3360,2025/02/05,Gold,5727
L8245,C1379,2023/11/09,Silver,4185
L8246,C1302,2024/02/22,Platinum,7233
L8247,C3484,2024/12/27,Gold,2903
L8248,C2177,2024/03/22,Gold,657
L8249,C3410,2024/07/14,Silver,762
L8250,C1981,2024/02/03,Silver,1414
L8251,C3556,2023/08/21,Gold,2778
L8252,C1566,2023/12/22,Platinum,5599
L8253,C1002,2024/10/22,Platinum,2400
L8254,C2231,2023/11/09,Gold,1651
L8255,C2486,2024/12/12,Silver,8111
L8256,C2544,2024/08/26,Silver,6324
L8257,C2554,2025/02/06,Platinum,7910
L8258,C1100,2024/11/26,Platinum,9052
L8259,C3394,2023/09/23,Silver,4673
L8260,C2455,2024/10/01,Silver,8855
L8261,C1803,2025/05/09,Platinum,4118
L8262,C2934,2024/02/23,Silver,884
L8263,C2896,2023/10/29,Gold,9422
L8264,C2493,2023/10/14,Silver,6529
L8265,C3221,2025/06/30,Platinum,2472
L8266,C1763,2023/09/24,Silver,8647
L8267,C3336,2023/12/11,Platinum,8307
L8268,C2915,2024/07/17,Platinum,3140
L8269,C1742,2024/01/10,Gold,9486
L8270,C2967,2023/12/26,Silver,3621
L8271,C2663,2024/09/15,Gold,5846
L8272,C3639,2024/09/17,Platinum,8590
L8273,C1262,2024/04/11,Silver,5967
L8274,C1706,2024/01/02,Platinum,5752
L8275,C3536,2024/04/20,Silver,7906
L8276,C2710,2025/07/05,Gold,9776
L8277,C2459,2024/05/11,Gold,9257
L8278,C1234,2023/12/01,Silver,9696
L8279,C2448,2024/12/16,Silver,9481
L8280,C3900,2025/01/07,Platinum,4815
L8281,C3631,2025/06/25,Platinum,7871
L8282,C1034,2023/12/16,Gold,7745
L8283,C1254,2024/06/23,Platinum,3626
L8284,C3949,2024/12/02,Gold,32
L8285,C2369,2023/11/30,Silver,9525
L8286,C2090,2023/12/28,Silver,9523
L8287,C1455,2024/10/30,Gold,5465
L8288,C3195,2024/05/03,Platinum,2860
L8289,C3559,2024/11/01,Gold,489
L8290,C3635,2024/12/12,Platinum,2763
L8291,C3633,2024/08/17,Platinum,535
L8292,C2666,2023/09/12,Platinum,570
L8293,C3124,2024/09/01,Gold,3490
L8294,C2600,2025/07/08,Gold,2583
L8295,C3915,2023/09/09,Platinum,1985
L8296,C1945,2024/06/16,Platinum,1768
L8297,C1943,2024/02/24,Silver,7476
L8298,C1317,2023/10/22,Platinum,6669
L8299,C3436,2025/05/09,Gold,2659
L8300,C1288,2024/04/02,Gold,6517
L8301,C3810,2023/07/17,Silver,5753
L8302,C2563,2024/06/12,Platinum,8755
L8303,C2929,2024/04/02,Silver,5436
L8304,C3725,2024/05/25,Silver,6706
L8305,C3310,2024/08/25,Silver,9274
L8306,C1168,2024/12/11,Silver,4972
L8307,C3066,2024/10/24,Platinum,7992
L8308,C2478,2025/01/17,Gold,8255
L8309,C2136,2024/10/05,Silver,1782
L8310,C3401,2024/10/07,Platinum,4673
L8311,C3007,2024/01/21,Gold,7154
L8312,C1941,2023/09/27,Platinum,3901
L8313,C3109,2025/05/29,Gold,9640
L8314,C1929,2025/05/01,Silver,2994
L8315,C1923,2025/07/07,Gold,6639
L8316,C3520,2024/11/17,Platinum,1540
L8317,C3999,2024/01/23,Silver,7450
L8318,C1428,2025/06/16,Silver,8137
L8319,C1619,2023/08/21,Platinum,6709
L8320,C2034,2023/10/06,Gold,6194
L8321,C1759,2024/10/20,Platinum,2737
L8322,C1394,2025/06/08,Silver,2255
L8323,C1335,2024/08/24,Silver,6437
L8324,C3528,2024/11/11,Gold,3369
L8325,C2892,2024/06/30,Platinum,6232
L8326,C1572,2024/03/21,Gold,848
L8327,C2027,2024/10/01,Gold,4423
L8328,C3130,2023/10/21,Gold,8462
L8329,C1573,2023/08/01,Gold,8390
L8330,C2825,2025/01/10,Silver,5280
L8331,C3221,2025/05/24,Platinum,6885
L8332,C2457,2025/03/15,Platinum,9058
L8333,C1738,2023/12/25,Silver,6163
L8334,C1782,2024/08/08,Silver,6815
L8335,C1535,2025/01/27,Gold,7455
L8336,C2857,2024/04/14,Platinum,8331
L8337,C3455,2025/05/04,Silver,8980
L8338,C1801,2025/06/26,Platinum,8867
L8339,C1403,2025/01/10,Silver,9728
L8340,C3192,2024/06/02,Gold,6350
L8341,C1569,2024/12/29,Silver,1624
L8342,C3997,2025/04/19,Silver,6157
L8343,C2526,2025/05/23,Gold,9777
L8344,C2506,2024/09/08,Silver,2089
L8345,C1530,2023/11/18,Gold,7974
L8346,C3312,2024/06/07,Gold,9618
L8347,C3331,2023/07/26,Silver,7369
L8348,C3321,2025/06/26,Silver,6311
L8349,C2075,2025/07/09,Gold,9857
L8350,C2193,2023/10/29,Platinum,7936
L8351,C1387,2025/05/19,Silver,2902
L8352,C2327,2024/12/07,Gold,7352
L8353,C1967,2025/01/06,Platinum,8917
L8354,C2539,2024/06/26,Silver,7512
L8355,C2984,2023/10/12,Gold,3105
L8356,C2431,2025/06/28,Gold,7116
L8357,C2403,2024/02/20,Platinum,3627
L8358,C3326,2024/01/04,Platinum,6725
L8359,C1622,2024/07/07,Silver,8392
L8360,C1926,2024/01/21,Gold,9875
L8361,C1590,2025/01/20,Platinum,4327
L8362,C3370,2024/04/30,Silver,6223
L8363,C3813,2023/12/13,Silver,6326
L8364,C1370,2024/06/27,Platinum,3050
L8365,C2623,2024/10/18,Gold,8538
L8366,C1354,2025/03/30,Platinum,2127
L8367,C1914,2024/04/13,Platinum,2842
L8368,C2053,2025/01/06,Gold,7588
L8369,C2663,2025/07/01,Gold,9562
L8370,C1680,2024/12/23,Platinum,2996
L8371,C3485,2024/12/18,Silver,701
L8372,C2577,2024/09/07,Gold,4042
L8373,C3237,2024/01/20,Gold,8161
L8374,C1806,2024/02/20,Gold,9859
L8375,C3674,2023/09/01,Gold,568
L8376,C2302,2024/05/12,Silver,9220
L8377,C3263,2023/12/05,Platinum,7006
L8378,C2355,2024/04/16,Gold,5522
L8379,C1484,2024/06/06,Silver,6442
L8380,C1391,2024/09/21,Silver,7099
L8381,C1973,2024/03/25,Platinum,9378
L8382,C2173,2023/07/12,Platinum,4412
L8383,C3368,2024/07/26,Gold,1903
L8384,C2004,2024/08/14,Platinum,26
L8385,C1724,2024/05/06,Gold,9865
L8386,C1835,2024/08/10,Gold,2226
L8387,C2738,2025/05/03,Silver,3050
L8388,C3637,2025/03/15,Platinum,8634
L8389,C1570,2023/09/22,Silver,7919
L8390,C2324,2024/09/23,Silver,2696
L8391,C3899,2025/06/25,Platinum,6777
L8392,C3892,2025/02/17,Silver,6448
L8393,C1260,2024/11/21,Silver,515
L8394,C2333,2024/09/25,Gold,9496
L8395,C1193,2024/09/11,Platinum,7285
L8396,C2629,2024/03/15,Gold,7596
L8397,C2590,2025/05/06,Platinum,7384
L8398,C1544,2024/08/05,Platinum,2583
L8399,C2251,2024/03/10,Gold,4890
L8400,C3133,2023/12/05,Gold,6498
L8401,C2742,2025/05/30,Silver,353
L8402,C3213,2023/09/15,Gold,8206
L8403,C1919,2023/12/06,Silver,1494
L8404,C1804,2024/10/22,Silver,1280
L8405,C2100,2025/02/16,Silver,3097
L8406,C1969,2023/09/05,Gold,5515
L8407,C3744,2024/08/09,Silver,7936
L8408,C2497,2025/07/06,Silver,2450
L8409,C3941,2024/11/17,Silver,13
L8410,C1960,2024/09/10,Silver,4344
L8411,C2024,2023/08/22,Silver,3885
L8412,C1940,2025/07/07,Silver,2940
L8413,C2072,2025/04/04,Platinum,5363
L8414,C2928,2024/04/16,Gold,9107
L8415,C1871,2025/05/24,Silver,7949
L8416,C3424,2024/06/07,Silver,7832
L8417,C1014,2025/05/02,Platinum,6512
L8418,C1810,2024/03/09,Platinum,2309
L8419,C3398,2024/03/02,Platinum,8939
L8420,C2434,2025/02/11,Silver,4609
L8421,C3651,2023/11/09,Platinum,6521
L8422,C2859,2024/10/27,Platinum,2896
L8423,C1361,2024/09/12,Silver,1545
L8424,C1831,2024/04/28,Silver,25
L8425,C3254,2024/02/24,Silver,5306
L8426,C2034,2024/03/27,Silver,6568
L8427,C3371,2025/05/28,Gold,321
L8428,C1062,2025/02/07,Silver,7044
L8429,C3105,2024/02/01,Gold,7000
L8430,C3213,2024/09/15,Gold,3822
L8431,C2810,2024/06/28,Gold,7032
L8432,C1362,2024/02/10,Gold,9127
L8433,C1496,2024/03/19,Gold,3197
L8434,C3933,2025/02/26,Platinum,7611
L8435,C3678,2024/10/12,Gold,4142
L8436,C2899,2023/08/14,Gold,87
L8437,C1505,2025/01/21,Platinum,4998
L8438,C1199,2025/04/23,Gold,2202
L8439,C2385,2024/01/30,Gold,3629
L8440,C1633,2024/05/12,Gold,3822
L8441,C2496,2023/12/09,Silver,2840
L8442,C2765,2025/01/10,Silver,6594
L8443,C3423,2023/10/19,Silver,3917
L8444,C2556,2024/12/29,Platinum,775
L8445,C2865,2023/09/17,Gold,6292
L8446,C1966,2024/04/13,Silver,3703
L8447,C1724,2024/02/28,Gold,1924
L8448,C3148,2024/02/19,Platinum,4140
L8449,C1870,2025/06/22,Platinum,3978
L8450,C1614,2024/02/10,Gold,5666
L8451,C3837,2023/12/10,Silver,7250
L8452,C3663,2025/03/18,Silver,9004
L8453,C2687,2023/11/25,Silver,4749
L8454,C2170,2025/03/04,Silver,7558
L8455,C2649,2025/01/17,Silver,3501
L8456,C2040,2024/02/29,Gold,1650
L8457,C3708,2024/10/12,Silver,8189
L8458,C1993,2024/03/12,Platinum,6572
L8459,C1839,2025/05/22,Platinum,5742
L8460,C2377,2024/12/18,Platinum,6854
L8461,C1831,2025/04/28,Silver,5800
L8462,C2296,2023/12/20,Platinum,3124
L8463,C1108,2025/05/30,Gold,1271
L8464,C3133,2024/03/08,Gold,1481
L8465,C1112,2024/08/24,Gold,6216
L8466,C2893,2023/07/23,Silver,8333
L8467,C1251,2024/12/23,Platinum,5499
L8468,C1200,2023/09/28,Gold,9100
L8469,C1938,2023/12/29,Gold,1140
L8470,C1287,2024/10/20,Platinum,2394
L8471,C3430,2024/01/10,Silver,6152
L8472,C1968,2023/12/10,Silver,4352
L8473,C3625,2023/11/05,Gold,9277
L8474,C1276,2025/04/21,Gold,3773
L8475,C3371,2023/09/15,Gold,2351
L8476,C2365,2024/04/29,Platinum,7922
L8477,C3033,2024/07/16,Platinum,5731
L8478,C1353,2024/04/26,Silver,8520
L8479,C3622,2024/08/21,Platinum,2917
L8480,C3761,2023/10/09,Gold,4694
L8481,C2232,2023/08/07,Silver,3830
L8482,C2026,2025/05/16,Gold,4288
L8483,C2670,2024/07/31,Silver,6807
L8484,C3769,2023/12/21,Gold,6082
L8485,C2920,2023/10/30,Gold,4662
L8486,C1046,2024/08/13,Silver,7612
L8487,C1678,2023/08/30,Silver,9950
L8488,C2266,2023/09/01,Gold,73
L8489,C1963,2025/01/28,Silver,2448
L8490,C1089,2024/07/02,Gold,5808
L8491,C3466,2024/11/25,Gold,2253
L8492,C1450,2025/03/14,Gold,1734
L8493,C1043,2025/07/02,Gold,7709
L8494,C3808,2023/12/08,Platinum,9507
L8495,C2054,2025/05/12,Silver,3137
L8496,C1553,2024/01/21,Silver,3643
L8497,C1500,2025/05/29,Platinum,152
L8498,C1065,2024/03/01,Platinum,6432
L8499,C3632,2024/12/22,Gold,2530
L8500,C1788,2023/12/11,Silver,1066
L8501,C1392,2024/10/17,Silver,2664
L8502,C2011,2023/07/19,Silver,4663
L8503,C1681,2025/05/05,Gold,5049
L8504,C3946,2024/03/21,Silver,4566
L8505,C3347,2024/04/27,Silver,7419
L8506,C1457,2024/07/13,Gold,9535
L8507,C1761,2024/07/13,Platinum,3322
L8508,C1986,2024/09/02,Platinum,9759
L8509,C3926,2024/06/18,Silver,9602
L8510,C1538,2024/04/26,Platinum,6073
L8511,C1823,2023/10/02,Gold,8997
L8512,C1430,2024/10/24,Gold,1597
L8513,C3411,2025/05/01,Silver,259
L8514,C1789,2023/08/07,Gold,5908
L8515,C3284,2025/01/05,Gold,1873
L8516,C1230,2025/03/25,Gold,5847
L8517,C1534,2025/04/24,Platinum,1360
L8518,C3713,2024/09/13,Silver,7054
L8519,C1602,2023/12/24,Gold,1859
L8520,C1454,2023/12/19,Gold,1412
L8521,C3751,2024/11/20,Silver,2294
L8522,C1672,2024/11/27,Platinum,3183
L8523,C1826,2024/12/11,Platinum,1308
L8524,C2745,2025/01/16,Platinum,8904
L8525,C3137,2024/08/19,Gold,1963
L8526,C3769,2025/02/09,Silver,6576
L8527,C1825,2024/10/20,Silver,7619
L8528,C1406,2025/05/09,Gold,4964
L8529,C3755,2024/03/24,Platinum,2214
L8530,C2954,2024/01/20,Gold,5131
L8531,C1467,2024/01/08,Gold,661
L8532,C1865,2024/11/03,Gold,448
L8533,C1233,2024/02/18,Platinum,6571
L8534,C3365,2024/05/29,Gold,5006
L8535,C2219,2024/03/16,Gold,2229
L8536,C2519,2025/05/04,Gold,5346
L8537,C1783,2024/10/18,Silver,518
L8538,C1894,2024/05/21,Platinum,4597
L8539,C1882,2023/10/18,Platinum,5620
L8540,C2096,2025/03/20,Silver,9258
L8541,C2806,2023/10/07,Gold,3848
L8542,C2164,2025/06/25,Gold,1459
L8543,C2885,2025/05/08,Platinum,8295
L8544,C3659,2024/06/03,Silver,784
L8545,C2987,2024/06/13,Silver,9983
L8546,C1752,2024/12/08,Silver,362
L8547,C2848,2025/05/25,Silver,4138
L8548,C3544,2023/12/18,Silver,8896
L8549,C1612,2024/06/05,Platinum,3388
L8550,C3186,2025/04/25,Gold,647
L8551,C3966,2024/01/02,Gold,2543
L8552,C3788,2024/06/26,Silver,1140
L8553,C3951,2024/06/27,Platinum,873
L8554,C1093,2025/01/05,Gold,9982
L8555,C2324,2024/06/14,Platinum,4952
L8556,C3024,2023/12/02,Silver,9774
L8557,C2254,2025/07/05,Silver,6228
L8558,C1359,2025/05/22,Gold,4931
L8559,C3137,2025/04/24,Silver,8388
L8560,C3088,2024/09/18,Platinum,8215
L8561,C2874,2025/06/16,Gold,3689
L8562,C1422,2025/01/21,Gold,7723
L8563,C2861,2025/02/20,Platinum,2610
L8564,C1831,2024/02/03,Platinum,5878
L8565,C1572,2023/07/23,Silver,3252
L8566,C1720,2024/11/23,Platinum,1141
L8567,C1154,2024/08/12,Gold,6551
L8568,C3516,2024/04/01,Platinum,4934
L8569,C2946,2024/07/05,Gold,4001
L8570,C2852,2023/10/31,Gold,7719
L8571,C2421,2025/04/25,Gold,3121
L8572,C1236,2025/03/28,Gold,9491
L8573,C2585,2024/12/30,Silver,1233
L8574,C3826,2025/01/30,Silver,4155
L8575,C2975,2024/08/17,Gold,1720
L8576,C2756,2024/10/03,Platinum,7968
L8577,C1684,2025/01/03,Gold,3775
L8578,C1990,2025/02/14,Silver,4916
L8579,C3220,2023/08/03,Silver,7937
L8580,C1534,2024/05/26,Silver,570
L8581,C2367,2023/09/10,Platinum,6450
L8582,C3214,2025/04/10,Silver,801
L8583,C3050,2024/12/21,Silver,6472
L8584,C3897,2023/08/14,Silver,1619
L8585,C2408,2023/12/11,Gold,5905
L8586,C1138,2023/10/12,Silver,5951
L8587,C3856,2023/10/30,Gold,3470
L8588,C3089,2024/02/11,Gold,3404
L8589,C1455,2025/06/28,Platinum,3140
L8590,C2241,2025/06/15,Platinum,6176
L8591,C3691,2024/05/18,Gold,8062
L8592,C3734,2024/01/16,Gold,6643
L8593,C3802,2024/05/14,Silver,4506
L8594,C3884,2024/01/15,Silver,7259
L8595,C1756,2023/09/18,Silver,9867
L8596,C1301,2024/08/23,Gold,8745
L8597,C2810,2023/10/11,Platinum,9950
L8598,C1742,2024/03/16,Silver,228
L8599,C3271,2023/12/20,Gold,8217
L8600,C2843,2024/07/04,Silver,6465
L8601,C2030,2025/03/09,Silver,9844
L8602,C2066,2024/02/22,Silver,9484
L8603,C2884,2024/09/19,Platinum,5029
L8604,C1880,2025/02/14,Gold,2863
L8605,C2853,2025/05/06,Silver,2473
L8606,C1293,2023/11/07,Silver,7746
L8607,C1418,2024/01/25,Gold,6113
L8608,C3454,2024/05/14,Platinum,1447
L8609,C3510,2023/08/07,Silver,2330
L8610,C1757,2023/12/03,Gold,9500
L8611,C3058,2024/03/11,Gold,9591
L8612,C2167,2023/10/20,Silver,6644
L8613,C2649,2025/01/25,Platinum,1032
L8614,C1695,2025/04/11,Silver,5444
L8615,C3729,2024/06/07,Gold,9621
L8616,C1443,2024/06/03,Silver,9133
L8617,C2371,2023/07/12,Silver,1365
L8618,C3531,2023/09/24,Gold,6932
L8619,C3660,2023/12/14,Gold,4597
L8620,C3506,2024/11/01,Gold,7841
L8621,C1489,2024/04/09,Silver,9411
L8622,C2709,2024/05/22,Silver,4827
L8623,C1158,2024/11/21,Platinum,801
L8624,C2246,2024/08/02,Gold,6251
L8625,C3075,2023/07/11,Silver,5504
L8626,C2809,2025/06/21,Platinum,4886
L8627,C1942,2024/08/02,Platinum,6461
L8628,C2860,2025/06/05,Platinum,1830
L8629,C2359,2024/05/08,Silver,8474
L8630,C1842,2025/04/20,Platinum,2433
L8631,C2744,2025/01/08,Gold,2573
L8632,C2768,2025/05/10,Platinum,2509
L8633,C1748,2025/02/22,Gold,6845
L8634,C2221,2025/05/06,Silver,532
L8635,C3436,2025/04/05,Silver,4280
L8636,C1420,2024/04/12,Gold,6602
L8637,C1716,2023/10/08,Gold,7098
L8638,C3912,2024/12/31,Silver,2546
L8639,C1012,2024/08/25,Silver,9618
L8640,C1071,2025/04/09,Silver,9491
L8641,C1187,2025/05/25,Platinum,4531
L8642,C2347,2023/07/18,Platinum,6215
L8643,C3005,2024/12/13,Gold,5931
L8644,C3388,2024/11/10,Silver,6501
L8645,C2656,2024/12/09,Gold,1749
L8646,C2106,2023/11/17,Platinum,9822
L8647,C2604,2023/10/27,Silver,9933
L8648,C2807,2025/02/01,Gold,8400
L8649,C2257,2025/06/04,Gold,7936
L8650,C2164,2025/06/28,Platinum,4285
L8651,C1502,2023/07/26,Silver,5695
L8652,C1456,2024/11/29,Platinum,7531
L8653,C1899,2023/12/06,Silver,7911
L8654,C3739,2023/09/30,Silver,8083
L8655,C3292,2023/08/11,Platinum,5869
L8656,C1921,2024/07/13,Gold,6407
L8657,C2002,2024/12/01,Silver,188
L8658,C3470,2024/10/02,Platinum,644
L8659,C1057,2023/07/16,Silver,6312
L8660,C2477,2023/11/08,Silver,1524
L8661,C3243,2025/06/17,Silver,9265
L8662,C1230,2023/11/18,Gold,5172
L8663,C3290,2023/12/13,Platinum,9829
L8664,C2327,2024/08/04,Platinum,6841
L8665,C1898,2025/06/05,Platinum,5869
L8666,C2446,2024/11/11,Silver,8613
L8667,C2854,2024/04/20,Platinum,2951
L8668,C1390,2024/02/25,Gold,7446
L8669,C2843,2024/08/26,Silver,502
L8670,C3953,2024/09/18,Platinum,2201
L8671,C3113,2023/12/23,Platinum,6688
L8672,C1878,2025/04/07,Platinum,194
L8673,C1092,2023/11/30,Silver,3353
L8674,C2679,2023/09/03,Platinum,7027
L8675,C2039,2023/11/13,Gold,4415
L8676,C2764,2025/01/09,Platinum,2771
L8677,C1314,2025/05/27,Silver,2396
L8678,C3001,2025/06/04,Platinum,9656
L8679,C3850,2024/08/30,Gold,6938
L8680,C2282,2024/12/20,Platinum,3398
L8681,C1160,2024/09/19,Silver,7939
L8682,C2939,2023/07/27,Silver,932
L8683,C3796,2024/03/07,Platinum,3829
L8684,C2091,2024/10/05,Gold,7723
L8685,C2125,2024/10/28,Gold,5206
L8686,C1688,2023/09/11,Platinum,3970
L8687,C1649,2024/01/09,Silver,8831
L8688,C1141,2025/03/25,Silver,5698
L8689,C2779,2024/10/28,Silver,3704
L8690,C1897,2023/08/27,Silver,3893
L8691,C2571,2025/03/13,Gold,7895
L8692,C2782,2025/03/30,Silver,647
L8693,C2122,2025/04/03,Silver,5624
L8694,C3209,2025/06/01,Gold,1696
L8695,C2406,2025/02/20,Platinum,1992
L8696,C1905,2025/03/25,Platinum,2233
L8697,C1811,2023/11/08,Gold,1277
L8698,C3105,2025/01/03,Gold,8867
L8699,C2783,2025/01/11,Platinum,7311
L8700,C2114,2024/05/07,Silver,4196
L8701,C2333,2023/09/12,Platinum,977
L8702,C2289,2023/09/28,Gold,4799
L8703,C1259,2025/04/20,Gold,5165
L8704,C1225,2023/11/30,Gold,7188
L8705,C1270,2025/06/29,Platinum,4890
L8706,C1912,2025/02/05,Gold,4268
L8707,C3111,2025/04/03,Silver,2894
L8708,C1637,2024/01/11,Platinum,5404
L8709,C2123,2025/06/24,Gold,3719
L8710,C3090,2024/09/26,Platinum,20
L8711,C1023,2025/01/29,Gold,4968
L8712,C2680,2024/12/25,Gold,6649
L8713,C2990,2024/08/16,Platinum,216
L8714,C2231,2024/02/29,Silver,5582
L8715,C3840,2025/06/30,Gold,1408
L8716,C3279,2024/02/12,Platinum,6914
L8717,C2661,2024/02/29,Platinum,9798
L8718,C1616,2025/03/25,Platinum,7025
L8719,C2409,2024/11/22,Platinum,9861
L8720,C2377,2024/02/27,Silver,8041
L8721,C1679,2025/05/16,Gold,2188
L8722,C3794,2024/03/02,Silver,3023
L8723,C1784,2023/11/29,Gold,7017
L8724,C1417,2024/05/26,Platinum,1644
L8725,C3783,2024/03/25,Silver,2364
L8726,C3066,2024/07/23,Platinum,7142
L8727,C2677,2024/03/23,Platinum,8673
L8728,C3198,2024/10/13,Silver,6926
L8729,C2063,2025/02/11,Silver,798
L8730,C3616,2024/09/12,Silver,3435
L8731,C2987,2024/01/12,Silver,1531
L8732,C2931,2023/12/16,Platinum,1419
L8733,C1707,2024/07/12,Gold,3928
L8734,C1820,2025/05/03,Gold,4245
L8735,C2903,2024/02/05,Silver,2458
L8736,C1955,2025/01/09,Gold,3242
L8737,C1917,2024/08/27,Platinum,9890
L8738,C1650,2024/06/06,Platinum,8864
L8739,C1529,2024/02/15,Platinum,8739
L8740,C1835,2024/08/29,Gold,9344
L8741,C2315,2025/02/26,Platinum,3124
L8742,C3232,2024/09/12,Gold,6621
L8743,C1229,2024/03/23,Silver,2295
L8744,C3551,2024/04/26,Platinum,1766
L8745,C2048,2024/11/19,Platinum,9768
L8746,C1197,2024/02/20,Silver,4561
L8747,C1621,2024/05/26,Platinum,3352
L8748,C3540,2023/10/16,Gold,3025
L8749,C3054,2025/03/04,Platinum,6227
L8750,C2579,2024/12/06,Platinum,9240
L8751,C3515,2025/06/15,Gold,6068
L8752,C3152,2024/12/27,Platinum,1741
L8753,C1835,2023/10/02,Silver,4422
L8754,C1929,2024/02/29,Silver,6396
L8755,C2379,2025/06/23,Gold,1222
L8756,C2629,2024/12/21,Platinum,7851
L8757,C1870,2025/06/20,Silver,3881
L8758,C1696,2025/01/27,Gold,3749
L8759,C2008,2025/06/16,Silver,7554
L8760,C3179,2024/01/19,Platinum,4614
L8761,C3696,2024/03/18,Silver,8874
L8762,C1740,2024/05/14,Gold,305
L8763,C2221,2024/02/15,Platinum,8680
L8764,C2406,2023/07/21,Platinum,1709
L8765,C3808,2024/08/25,Silver,1566
