pos_transaction_id,customer_id,transaction_date,store_id,product_id,quantity,price_per_unit,total_amount,city,state
22268,C2759,28-02-2025,S118,P202,3,169.71,509.13,West Erin,Louisiana
22269,C2454,19-07-2024,S109,P200,3,286.21,858.63,North Wanda,Delaware
22270,C3953,18-10-2024,S115,P502,1,363.89,363.89,New Christopher,Minnesota
22271,C3914,07-04-2025,S102,P200,4,213.93,855.72,Jeffreybury,Florida
22272,C1970,10-06-2025,S114,P502,5,363.91,1819.55,Louisside,Minnesota
22273,C1038,19-11-2024,S105,P401,2,53.32,106.64,South Patriciamouth,Wyoming
22274,C3700,08-06-2025,S110,P302,2,393.45,786.9,North John,Kansas
22275,C3227,20-03-2025,S110,P500,2,171.8,343.6,Amymouth,Idaho
22276,C3563,02-04-2025,S109,P102,3,336.92,1010.76,Pooletown,North Dakota
22277,C3027,19-03-2025,S108,P501,1,335.51,335.51,Millertown,Massachusetts
22278,C2876,08-06-2025,S119,P401,2,121.38,242.76,Jasonburgh,Michigan
22279,C3067,02-02-2025,S104,P502,1,61.01,61.01,Thompsonmouth,Florida
22280,C3792,25-09-2024,S101,P102,1,225.22,225.22,Port Douglas,Montana
22281,C2303,12-04-2025,S117,P302,5,461.08,2305.4,Nealland,Indiana
22282,C1914,04-06-2025,S114,P400,3,80.61,241.83,Freemanburgh,South Carolina
22283,C2664,25-08-2024,S115,P401,5,360.91,1804.55,New Josephchester,South Dakota
22284,C3406,19-10-2024,S112,P200,3,445.17,1335.51,Heathertown,Nevada
22285,C1720,28-11-2024,S117,P400,4,394.55,1578.2,Lake Shannonland,Utah
22286,C1857,05-07-2025,S117,P400,4,421.18,1684.72,West Sharonhaven,North Dakota
22287,C1638,28-10-2024,S103,P101,4,67.22,268.88,Mcbridehaven,Louisiana
22288,C2574,05-08-2024,S112,P402,4,98.14,392.56,Laurenborough,Mississippi
22289,C2085,11-11-2024,S105,P502,2,244.02,488.04,Lake Rachaelville,Ohio
22290,C2087,25-10-2024,S105,P502,1,330.32,330.32,East Danielhaven,New York
22291,C2192,03-04-2025,S109,P402,3,371.77,1115.31,South Kelly,Illinois
22292,C3158,21-09-2024,S118,P400,4,498.71,1994.84,East Tanya,Oregon
22293,C1979,05-09-2024,S104,P302,5,308.14,1540.7,Rileyview,North Dakota
22294,C1939,23-11-2024,S106,P102,1,338.91,338.91,New Pamela,Washington
22295,C2959,26-12-2024,S119,P101,3,71.97,215.91,Kristyberg,Connecticut
22296,C3179,13-12-2024,S111,P300,3,479.2,1437.6,Tinaport,California
22297,C2160,02-12-2024,S109,P401,3,376.56,1129.68,North Shannon,Nevada
22298,C2266,23-09-2024,S120,P400,3,22.15,66.45,New Ariel,Ohio
22299,C1375,14-08-2024,S113,P300,4,466.55,1866.2,West Brittany,Texas
22300,C1217,21-09-2024,S101,P401,1,248.59,248.59,Chenmouth,Montana
22301,C2053,23-10-2024,S114,P200,4,297.24,1188.96,Maryfort,Oregon
22302,C1160,11-02-2025,S113,P300,1,75.01,75.01,Heatherview,Tennessee
22303,C3050,16-05-2025,S100,P400,3,437.34,1312.02,Kevinborough,Utah
22304,C1026,18-12-2024,S104,P501,4,300.81,1203.24,West Melindashire,New York
22305,C3039,03-05-2025,S101,P502,5,57.43,287.15,Lake Ellenfort,South Carolina
22306,C1576,21-05-2025,S108,P502,5,15.72,78.6,Williamhaven,Virginia
22307,C1073,22-01-2025,S117,P200,4,171.46,685.84,West Marytown,Texas
22308,C3451,20-07-2024,S113,P401,2,84.25,168.5,Port Sandra,South Dakota
22309,C2290,24-04-2025,S116,P401,2,146.65,293.3,South Michelle,Nevada
22310,C3926,10-07-2025,S101,P400,1,371.03,371.03,Toddborough,Arkansas
22311,C2321,25-09-2024,S108,P102,3,396.43,1189.29,Garciaport,Louisiana
22312,C2434,06-06-2025,S102,P500,3,347.99,1043.97,West Jenniferchester,Nevada
22313,C1452,06-03-2025,S104,P401,5,92.58,462.9,Kylehaven,Massachusetts
22314,C2311,17-05-2025,S104,P400,5,477.96,2389.8,Karenbury,Arizona
22315,C2716,09-03-2025,S115,P400,4,70.07,280.28,Frankfurt,New Hampshire
22316,C1984,17-11-2024,S115,P102,5,220.85,1104.25,Clarkmouth,Alabama
22317,C2045,15-06-2025,S117,P200,1,388.17,388.17,Port Angela,Tennessee
22318,C1896,31-07-2024,S104,P301,4,48.33,193.32,New Oliviachester,Hawaii
22319,C3886,28-07-2024,S113,P302,1,353.47,353.47,New Staceyborough,Georgia
22320,C1934,12-06-2025,S100,P201,5,441.85,2209.25,Leeland,Minnesota
22321,C1588,15-03-2025,S111,P101,2,443.11,886.22,East Mark,Maryland
22322,C2006,17-02-2025,S120,P402,1,337.42,337.42,Tyroneview,Arkansas
22323,C3279,26-02-2025,S102,P502,2,13.75,27.5,Patriciashire,California
22324,C2155,18-07-2024,S100,P501,4,90.99,363.96,Port Tiffanystad,New Hampshire
22325,C1260,14-07-2024,S101,P301,4,55.25,221.0,North Richardland,Pennsylvania
22326,C3078,04-01-2025,S102,P402,1,290.62,290.62,South Amberbury,Delaware
22327,C3931,31-07-2024,S104,P400,5,310.06,1550.3,Hurleybury,Washington
22328,C1790,08-08-2024,S113,P502,5,221.19,1105.95,Gilmoreview,Kentucky
22329,C3744,03-04-2025,S102,P400,3,184.75,554.25,West Stephanie,West Virginia
22330,C2487,06-02-2025,S101,P500,5,244.99,1224.95,Thomasstad,Illinois
22331,C1830,18-01-2025,S112,P201,3,378.62,1135.86,East Josephville,New Mexico
22332,C1680,29-06-2025,S112,P100,3,42.15,126.45,Mikechester,Alabama
22333,C1534,14-07-2024,S109,P102,5,341.57,1707.85,Lake Lauren,North Dakota
22334,C1330,17-06-2025,S120,P101,2,42.71,85.42,Robertsburgh,Arkansas
22335,C1847,26-12-2024,S100,P500,2,277.69,555.38,Herrerafort,Florida
22336,C1962,25-02-2025,S120,P102,4,29.07,116.28,Port Joseph,Utah
22337,C3842,10-06-2025,S111,P202,5,227.51,1137.55,West Karen,Minnesota
22338,C2890,22-04-2025,S111,P400,4,373.88,1495.52,Perkinsberg,Nevada
22339,C1088,24-05-2025,S117,P402,3,325.29,975.87,Patrickhaven,Indiana
22340,C2961,09-09-2024,S104,P501,3,77.57,232.71,Carlachester,Maryland
22341,C1790,07-12-2024,S115,P302,3,374.69,1124.07,Troyfort,Maine
22342,C1326,30-01-2025,S106,P401,5,156.47,782.35,South Johnny,Indiana
22343,C2042,31-05-2025,S110,P200,5,261.14,1305.7,East Williamton,Illinois
22344,C2326,27-04-2025,S109,P300,2,413.18,826.36,West Cheyenne,Wyoming
22345,C1692,17-04-2025,S116,P502,3,406.53,1219.59,New Erika,Vermont
22346,C1962,03-04-2025,S112,P300,3,54.66,163.98,Lyonsside,Wisconsin
22347,C3162,18-12-2024,S113,P200,3,441.68,1325.04,Samuelville,Rhode Island
22348,C3672,11-02-2025,S106,P100,2,369.92,739.84,Port Sandrahaven,Rhode Island
22349,C3574,12-12-2024,S107,P101,4,58.77,235.08,West Debbieton,Louisiana
22350,C3865,28-09-2024,S107,P100,1,338.84,338.84,East Deborahton,Michigan
22351,C2722,09-10-2024,S115,P400,2,351.29,702.58,Melissastad,Virginia
22352,C1510,29-09-2024,S106,P500,5,98.4,492.0,North Jackborough,Alabama
22353,C1621,27-01-2025,S102,P302,2,372.62,745.24,West Jenniferville,Arkansas
22354,C1122,11-04-2025,S118,P100,1,263.11,263.11,Port Ashleestad,Arizona
22355,C3395,22-02-2025,S118,P500,1,258.61,258.61,New Elizabeth,Ohio
22356,C3672,07-05-2025,S102,P200,2,32.89,65.78,East Allisonburgh,Kentucky
22357,C3641,22-06-2025,S119,P202,5,50.4,252.0,North Mark,Kansas
22358,C3089,16-03-2025,S104,P501,1,89.24,89.24,Adamfort,Oklahoma
22359,C3719,26-08-2024,S116,P502,4,332.0,1328.0,Williammouth,Idaho
22360,C1835,19-06-2025,S110,P102,1,140.32,140.32,West Christopherberg,Delaware
22361,C2016,02-06-2025,S111,P501,2,492.29,984.58,Lake Codyville,New Mexico
22362,C3223,24-02-2025,S116,P502,5,14.1,70.5,Erikamouth,Idaho
22363,C1148,31-05-2025,S114,P401,5,223.46,1117.3,Port Markfurt,Washington
22364,C1730,08-04-2025,S108,P402,4,288.75,1155.0,South Elizabethside,New Hampshire
22365,C1817,29-03-2025,S120,P301,3,143.95,431.85,Rodriguezfort,Missouri
22366,C3595,30-11-2024,S112,P302,5,363.94,1819.7,Lake Robert,Colorado
22367,C3971,08-02-2025,S118,P302,3,23.84,71.52,West Rachel,Georgia
22368,C1594,28-06-2025,S118,P202,4,24.35,97.4,Wilsontown,Pennsylvania
22369,C1593,17-09-2024,S104,P101,3,135.27,405.81,Port Craigburgh,New York
22370,C1371,31-08-2024,S109,P302,5,280.7,1403.5,South Joy,Kansas
22371,C1848,19-02-2025,S112,P401,5,292.52,1462.6,Teresaborough,Virginia
22372,C2375,10-01-2025,S119,P202,5,379.65,1898.25,Kingtown,South Dakota
22373,C3773,05-01-2025,S116,P401,5,193.84,969.2,South Sarah,Mississippi
22374,C2110,28-07-2024,S117,P101,1,392.31,392.31,West Hannahside,California
22375,C2725,31-12-2024,S114,P301,3,168.94,506.82,West Diana,Michigan
22376,C1778,10-10-2024,S106,P500,2,454.48,908.96,Jessicashire,Georgia
22377,C3742,27-09-2024,S102,P301,4,38.52,154.08,Lake Sarah,Utah
22378,C3429,11-10-2024,S112,P101,3,490.42,1471.26,Ronaldtown,Maryland
22379,C2736,19-07-2024,S112,P400,3,159.89,479.67,Turnerfort,New Hampshire
22380,C1240,08-05-2025,S116,P302,3,467.83,1403.49,Christopherville,Nebraska
22381,C1201,21-06-2025,S115,P502,3,240.59,721.77,North Kimberlyborough,Florida
22382,C1058,01-05-2025,S105,P101,1,57.0,57.0,East Dominicland,Arizona
22383,C2390,27-04-2025,S118,P202,2,414.87,829.74,West Justinberg,Alaska
22384,C3134,10-09-2024,S110,P400,4,461.63,1846.52,Alexport,Arkansas
22385,C3405,01-10-2024,S111,P300,2,445.25,890.5,Sharonhaven,Indiana
22386,C2781,31-03-2025,S100,P102,3,151.46,454.38,New Jenniferport,Alaska
22387,C2178,04-04-2025,S117,P302,5,407.77,2038.85,Mossstad,Missouri
22388,C3030,04-10-2024,S109,P402,1,271.23,271.23,West Troychester,Alaska
22389,C3143,12-01-2025,S104,P301,3,226.18,678.54,Freemanside,Kentucky
22390,C3451,13-08-2024,S100,P402,2,399.99,799.98,Katherinechester,Maine
22391,C1958,01-07-2025,S120,P102,5,332.74,1663.7,Tannerview,Iowa
22392,C3522,22-04-2025,S101,P100,4,184.04,736.16,Joshuaberg,Maine
22393,C2027,23-08-2024,S106,P401,3,217.65,652.95,New Melindafurt,Illinois
22394,C3793,17-08-2024,S114,P201,1,287.65,287.65,Brewerview,Alaska
22395,C1121,17-08-2024,S103,P101,3,175.25,525.75,Breannamouth,Vermont
22396,C2191,07-08-2024,S107,P200,2,409.57,819.14,Frankberg,Oklahoma
22397,C2994,19-03-2025,S109,P101,2,487.81,975.62,Jennifershire,Illinois
22398,C3074,02-08-2024,S111,P501,2,57.33,114.66,New Angelastad,Iowa
22399,C1595,13-12-2024,S112,P202,3,19.92,59.76,Port Brandonfurt,Oregon
22400,C3132,20-02-2025,S110,P102,1,69.95,69.95,Charlesland,Arkansas
22401,C1852,10-05-2025,S102,P201,2,452.39,904.78,Aprilbury,Kansas
22402,C3568,14-06-2025,S110,P101,5,425.6,2128.0,Ryanland,Wyoming
22403,C2152,30-05-2025,S113,P401,5,346.92,1734.6,Silvaville,Colorado
22404,C1550,23-12-2024,S100,P200,3,421.13,1263.39,Port Josephtown,Florida
22405,C3091,06-09-2024,S105,P100,5,215.56,1077.8,Lake Rachael,West Virginia
22406,C2242,08-03-2025,S101,P400,4,121.16,484.64,North John,Vermont
22407,C3315,28-01-2025,S114,P102,5,55.02,275.1,North Gary,Massachusetts
22408,C1305,26-04-2025,S116,P402,3,62.96,188.88,Beckytown,Kansas
22409,C1422,19-01-2025,S106,P201,1,326.9,326.9,Youngburgh,Texas
22410,C3205,05-03-2025,S117,P102,3,267.6,802.8,Nicoleside,Connecticut
22411,C2106,12-09-2024,S106,P201,4,352.32,1409.28,Richardtown,Kansas
22412,C2829,22-05-2025,S103,P501,4,124.18,496.72,Stacyside,Iowa
22413,C3201,24-05-2025,S106,P502,5,206.93,1034.65,Lake Jodifurt,Michigan
22414,C2911,26-05-2025,S109,P301,4,482.95,1931.8,Robinside,Texas
22415,C3835,12-01-2025,S114,P301,1,162.5,162.5,Andersonside,Nebraska
22416,C2864,07-05-2025,S119,P201,3,470.65,1411.95,East Ryanfurt,Maine
22417,C2811,26-08-2024,S102,P200,5,274.57,1372.85,Lopezmouth,Wisconsin
22418,C3100,30-11-2024,S103,P200,2,217.74,435.48,Bennettbury,Vermont
22419,C2107,26-11-2024,S105,P202,1,172.46,172.46,Angelachester,New York
22420,C3423,19-10-2024,S114,P201,2,298.66,597.32,Lake Randy,Ohio
22421,C1421,18-08-2024,S108,P402,1,142.84,142.84,Woodwardmouth,New Mexico
22422,C1343,16-12-2024,S106,P302,5,452.76,2263.8,Robinsonton,New Jersey
22423,C2506,04-02-2025,S118,P401,2,83.92,167.84,Beltranton,South Dakota
22424,C3071,25-01-2025,S114,P101,2,72.52,145.04,East Connor,Florida
22425,C3947,25-12-2024,S116,P401,3,471.82,1415.46,New Ruth,Delaware
22426,C1277,24-06-2025,S100,P300,1,148.54,148.54,South Jenniferburgh,Ohio
22427,C3129,10-06-2025,S116,P502,4,299.42,1197.68,Griffithtown,Maine
22428,C1282,20-03-2025,S118,P301,4,357.89,1431.56,Bethmouth,Alabama
22429,C2599,06-01-2025,S114,P402,4,457.78,1831.12,East Timothy,North Carolina
22430,C1767,13-06-2025,S115,P500,5,287.44,1437.2,Mooreshire,Arkansas
22431,C3927,11-04-2025,S101,P502,2,200.42,400.84,South Joshua,Wisconsin
22432,C3926,26-04-2025,S118,P402,5,302.68,1513.4,South Joanna,New York
22433,C3576,15-03-2025,S105,P402,5,474.13,2370.65,Haleyshire,Kansas
22434,C1960,09-03-2025,S107,P101,5,260.66,1303.3,Port Hannah,Missouri
22435,C1775,28-02-2025,S112,P500,1,62.98,62.98,Karabury,Vermont
22436,C1782,23-03-2025,S102,P201,1,258.48,258.48,East Hannahton,South Dakota
22437,C3895,18-04-2025,S112,P501,2,360.58,721.16,Kellyside,Rhode Island
22438,C2033,25-03-2025,S110,P301,4,150.1,600.4,New Ryanport,Idaho
22439,C1729,13-07-2024,S104,P402,2,366.41,732.82,West Joyside,Montana
22440,C2564,12-12-2024,S114,P300,3,159.51,478.53,Wernershire,Michigan
22441,C3276,08-08-2024,S100,P502,3,255.42,766.26,Donaldberg,North Carolina
22442,C2174,06-02-2025,S105,P302,3,138.41,415.23,Lake Lauraton,Nebraska
22443,C3335,29-04-2025,S104,P100,2,271.26,542.52,Mariaborough,Illinois
22444,C1385,20-04-2025,S109,P201,2,334.29,668.58,Brownport,Wyoming
22445,C3061,09-09-2024,S116,P202,3,104.34,313.02,Youngtown,South Carolina
22446,C2889,28-07-2024,S105,P100,2,456.07,912.14,Connerhaven,Alabama
22447,C2213,22-10-2024,S101,P302,2,272.37,544.74,Emmaton,Indiana
22448,C2296,07-08-2024,S115,P501,5,387.28,1936.4,Adamsbury,New York
22449,C2906,26-10-2024,S110,P202,3,124.51,373.53,Danielmouth,Minnesota
22450,C1561,11-03-2025,S102,P100,2,15.84,31.68,Longberg,Missouri
22451,C1195,14-05-2025,S110,P302,5,320.38,1601.9,New Joeton,Mississippi
22452,C1614,19-03-2025,S108,P400,2,458.11,916.22,Kevinside,Texas
22453,C3625,01-09-2024,S102,P402,1,123.15,123.15,Lake Kenneth,New Hampshire
22454,C1069,17-06-2025,S101,P202,2,237.34,474.68,Andrewport,Mississippi
22455,C3815,17-03-2025,S113,P402,3,15.04,45.12,Dianaborough,West Virginia
22456,C3295,31-08-2024,S111,P300,5,412.27,2061.35,Feliciahaven,Virginia
22457,C3403,06-05-2025,S106,P301,1,225.02,225.02,Edwardland,Colorado
22458,C3991,18-06-2025,S116,P200,1,347.52,347.52,Ryanside,California
22459,C2227,15-09-2024,S108,P202,2,402.62,805.24,Allisonton,Tennessee
22460,C2570,15-09-2024,S103,P500,2,29.36,58.72,North Charles,North Carolina
22461,C2990,17-03-2025,S101,P102,3,165.7,497.1,Harrisfort,Washington
22462,C2043,15-05-2025,S100,P300,5,102.31,511.55,Cynthiabury,Alaska
22463,C1446,21-04-2025,S103,P401,1,193.57,193.57,Lake Natalie,Minnesota
22464,C1461,04-03-2025,S107,P500,2,93.37,186.74,Gregfort,Vermont
22465,C1319,03-07-2025,S100,P202,5,192.62,963.1,East Christina,Colorado
22466,C1647,09-05-2025,S103,P200,2,105.4,210.8,Bradfordbury,Iowa
22467,C1556,06-06-2025,S117,P202,5,322.4,1612.0,West Jeremy,Illinois
22468,C1764,27-11-2024,S115,P302,1,148.73,148.73,North Stephen,Arizona
22469,C1409,23-05-2025,S108,P201,1,94.31,94.31,Lake Mike,Oregon
22470,C1214,09-07-2025,S102,P500,4,425.59,1702.36,Thomastown,Ohio
22471,C1581,14-09-2024,S102,P502,3,119.6,358.8,South Juliefort,Alabama
22472,C3627,13-11-2024,S109,P101,5,244.92,1224.6,Denisemouth,South Carolina
22473,C2201,23-04-2025,S120,P202,5,53.51,267.55,New Pamelamouth,Missouri
22474,C3915,11-12-2024,S120,P202,3,421.93,1265.79,Lake William,Virginia
22475,C1500,04-06-2025,S119,P502,3,346.96,1040.88,Stephanieburgh,Oregon
22476,C1355,06-05-2025,S115,P501,5,396.2,1981.0,Chelseaburgh,Arizona
22477,C3435,17-04-2025,S120,P400,1,335.64,335.64,Martinton,Rhode Island
22478,C1856,11-02-2025,S103,P100,3,145.42,436.26,Petersonport,Maine
22479,C1320,25-12-2024,S109,P402,4,499.75,1999.0,New Harry,Arizona
22480,C3293,26-05-2025,S116,P100,3,340.39,1021.17,East Brittany,New York
22481,C2425,29-01-2025,S112,P200,4,138.56,554.24,Port Dylan,Florida
22482,C3523,05-10-2024,S117,P202,1,318.59,318.59,Sharonberg,Montana
22483,C1780,20-04-2025,S113,P202,2,355.71,711.42,Wagnerfurt,Connecticut
22484,C3498,10-03-2025,S114,P300,5,486.89,2434.45,Gabrielberg,Indiana
22485,C3611,09-05-2025,S110,P201,2,35.17,70.34,Larryhaven,South Dakota
22486,C2901,14-12-2024,S119,P401,4,346.95,1387.8,Port Nataliestad,Texas
22487,C1293,03-10-2024,S104,P101,4,473.6,1894.4,West Sharifurt,Wyoming
22488,C3888,17-11-2024,S100,P402,3,403.91,1211.73,Luisburgh,North Carolina
22489,C3361,18-05-2025,S114,P100,1,180.6,180.6,West Elizabethport,Rhode Island
22490,C1676,09-06-2025,S109,P201,2,131.55,263.1,North Julia,Louisiana
22491,C1809,15-12-2024,S100,P501,1,234.5,234.5,New Sandra,Oregon
22492,C3087,18-12-2024,S115,P402,4,434.65,1738.6,Collinsfurt,Montana
22493,C1248,02-02-2025,S104,P501,1,291.44,291.44,Jonesfort,New Hampshire
22494,C2098,05-12-2024,S100,P202,3,151.57,454.71,Juanfort,Minnesota
22495,C2598,26-08-2024,S116,P201,1,220.0,220.0,Josehaven,Maine
22496,C2768,26-07-2024,S120,P301,1,59.14,59.14,Danielchester,South Dakota
22497,C2072,11-06-2025,S116,P200,3,400.68,1202.04,New Mallorystad,Iowa
22498,C2189,20-09-2024,S110,P102,1,209.66,209.66,Turnerborough,Wisconsin
22499,C3249,24-06-2025,S102,P502,2,356.17,712.34,Eugenefurt,Illinois
22500,C2779,13-11-2024,S109,P301,1,177.34,177.34,Robinsonshire,Alaska
22501,C1596,24-02-2025,S118,P501,1,423.28,423.28,West Emilyborough,Connecticut
22502,C1390,15-02-2025,S110,P100,4,286.06,1144.24,Martinezport,Idaho
22503,C2471,02-09-2024,S107,P200,3,477.69,1433.07,New Donna,West Virginia
22504,C1085,10-09-2024,S119,P202,3,410.89,1232.67,Holmesberg,New Mexico
22505,C3088,01-11-2024,S120,P201,5,232.32,1161.6,West Christopher,Georgia
22506,C3917,15-05-2025,S105,P200,1,34.69,34.69,South Jason,South Dakota
22507,C1177,16-11-2024,S120,P102,3,346.92,1040.76,New Tracy,Arkansas
22508,C3144,10-03-2025,S100,P301,3,175.63,526.89,Brianmouth,Arkansas
22509,C3200,08-08-2024,S111,P201,3,35.38,106.14,Mendozafurt,New Hampshire
22510,C1323,07-03-2025,S118,P401,5,408.99,2044.95,East Melissabury,Kansas
22511,C3480,26-02-2025,S111,P402,3,352.46,1057.38,West Eduardo,New Mexico
22512,C3738,09-01-2025,S120,P101,3,378.65,1135.95,Kaylaport,Missouri
22513,C1573,25-02-2025,S100,P302,5,368.68,1843.4,Johnsonview,Iowa
22514,C2107,30-11-2024,S119,P501,3,166.89,500.67,West Michael,Nebraska
22515,C1400,27-05-2025,S114,P100,5,113.27,566.35,Jordanfort,Delaware
22516,C2105,14-01-2025,S104,P501,5,154.02,770.1,South Bethstad,West Virginia
22517,C3603,03-06-2025,S118,P202,2,78.92,157.84,Grayside,Virginia
22518,C2212,21-10-2024,S104,P302,5,446.18,2230.9,East Erin,Pennsylvania
22519,C1014,01-02-2025,S108,P402,4,373.3,1493.2,North Blake,Iowa
22520,C2245,16-01-2025,S114,P501,3,21.39,64.17,East Trevorport,Tennessee
22521,C1275,22-10-2024,S113,P502,4,357.98,1431.92,Hillhaven,Illinois
22522,C3073,19-07-2024,S102,P202,5,417.61,2088.05,Reedshire,Alaska
22523,C3308,18-08-2024,S105,P102,3,362.72,1088.16,Vanessaberg,New Jersey
22524,C3064,29-10-2024,S118,P300,2,61.3,122.6,South Jonathanhaven,Georgia
22525,C1431,09-02-2025,S102,P301,2,129.87,259.74,West Alyssa,Wyoming
22526,C2510,31-10-2024,S112,P401,3,416.11,1248.33,South Danamouth,New York
22527,C1001,26-03-2025,S101,P202,4,435.24,1740.96,Meyerfort,Vermont
22528,C3379,20-12-2024,S101,P302,2,109.23,218.46,North Robinberg,Alabama
22529,C1052,15-02-2025,S114,P101,4,412.78,1651.12,Lake Victoria,Maine
22530,C1375,06-03-2025,S108,P301,4,287.8,1151.2,New Bruce,Oklahoma
22531,C2393,04-11-2024,S119,P402,4,498.79,1995.16,Michelleland,New Hampshire
22532,C3783,04-05-2025,S119,P202,5,105.63,528.15,Parrishmouth,Delaware
22533,C2872,19-12-2024,S108,P400,3,379.78,1139.34,Dillonshire,Hawaii
22534,C2734,16-10-2024,S111,P102,4,70.05,280.2,Anitabury,Pennsylvania
22535,C2896,24-03-2025,S112,P402,4,378.11,1512.44,Port Kevin,Kansas
22536,C2568,19-01-2025,S111,P300,4,114.19,456.76,South Heatherview,Alaska
22537,C1474,11-06-2025,S102,P302,4,66.13,264.52,Juliefort,Florida
22538,C2882,18-03-2025,S118,P101,5,413.57,2067.85,Scottfort,Virginia
22539,C1752,26-11-2024,S108,P402,2,311.74,623.48,Port Elizabeth,Kentucky
22540,C1928,08-06-2025,S109,P502,4,465.3,1861.2,Lake Brittanyside,Florida
22541,C1705,17-08-2024,S116,P300,4,304.3,1217.2,South Gloriaside,Virginia
22542,C3921,27-03-2025,S116,P300,3,213.63,640.89,Melissaview,Oklahoma
22543,C2818,22-07-2024,S114,P201,5,387.3,1936.5,Staceyfort,Rhode Island
22544,C1914,25-07-2024,S107,P300,4,371.06,1484.24,Craigland,Louisiana
22545,C2924,10-04-2025,S117,P402,1,66.73,66.73,Port Jamie,Hawaii
22546,C1184,08-02-2025,S111,P401,4,388.53,1554.12,New Haroldburgh,North Carolina
22547,C2344,21-09-2024,S117,P201,3,27.91,83.73,Kington,Oklahoma
22548,C3502,29-11-2024,S117,P101,3,461.1,1383.3,North Annfort,Ohio
22549,C2276,11-09-2024,S112,P102,4,63.46,253.84,Teresaport,Nevada
22550,C3142,28-02-2025,S111,P302,4,194.44,777.76,Lake Kimberlymouth,New Hampshire
22551,C1105,19-10-2024,S106,P401,3,220.26,660.78,Port Christine,Illinois
22552,C1533,07-10-2024,S117,P400,2,441.89,883.78,Port Kelly,Tennessee
22553,C1403,06-02-2025,S119,P401,2,80.39,160.78,North Tyler,Vermont
22554,C2586,17-03-2025,S110,P200,4,119.62,478.48,North Douglasville,Oklahoma
22555,C3487,29-11-2024,S101,P401,4,123.51,494.04,Aliciaside,North Carolina
22556,C1650,05-11-2024,S115,P402,1,466.43,466.43,Katrinafort,Indiana
22557,C3918,01-10-2024,S114,P400,2,212.62,425.24,Kellyfort,South Carolina
22558,C2771,13-02-2025,S113,P400,3,235.17,705.51,Keyside,Florida
22559,C2706,06-07-2025,S108,P302,4,318.08,1272.32,South Haleychester,Virginia
22560,C3921,27-02-2025,S104,P100,2,203.53,407.06,New Carrie,Tennessee
22561,C2389,27-06-2025,S114,P201,5,355.71,1778.55,Lake Megan,North Dakota
22562,C1357,16-05-2025,S114,P201,3,301.38,904.14,New Johnbury,Louisiana
22563,C1753,09-04-2025,S113,P401,5,361.72,1808.6,East Alyssafurt,Oregon
22564,C1105,16-12-2024,S118,P101,5,321.8,1609.0,Samuelfort,Illinois
22565,C1290,22-03-2025,S117,P501,4,261.29,1045.16,Aprilfort,Oregon
22566,C1069,10-08-2024,S115,P200,5,322.52,1612.6,East Cathy,Wyoming
22567,C2436,06-09-2024,S112,P100,2,376.88,753.76,South Paigeberg,Washington
22568,C2017,04-12-2024,S120,P401,1,176.69,176.69,Lake Emilyton,New York
22569,C3193,06-02-2025,S106,P102,3,52.46,157.38,West Brian,Delaware
22570,C3329,09-05-2025,S112,P502,4,38.18,152.72,South Jimfort,Oklahoma
22571,C3477,19-06-2025,S111,P201,5,278.28,1391.4,South Emma,Illinois
22572,C1175,12-06-2025,S106,P402,5,52.36,261.8,Lopezville,Massachusetts
22573,C2468,31-01-2025,S116,P102,5,226.04,1130.2,Denniston,Ohio
22574,C1115,18-11-2024,S108,P400,5,349.42,1747.1,Port Eileenstad,Illinois
22575,C2592,14-05-2025,S102,P101,3,57.86,173.58,New Phillip,Kansas
